0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5410551,-0.58675814,0.16285792,-0.67749697,-0.58883643,-0.5601709,-0.039595857,0.0,-0.039595857,-0.041694004
-0.11726726,0.43037742,3.4154851,5.494162,-0.5234548,-0.31665608,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6271865,-0.64258224,-0.30574632,-0.33370867,-0.61055464,-0.48462942,-0.039595857,0.0,-0.039595857,-0.041694004
0.5308494,0.19887552,-0.828353,-0.024603195,-0.23389982,0.35733968,-0.039595857,0.0,-0.039595857,-0.041694004
-0.75471133,-0.7694819,-0.12298199,-0.06291279,-0.6487057,-0.6963106,-0.039595857,0.0,-0.039595857,-0.041694004
2.7597048,3.045921,0.89702606,1.4733816,1.7679936,3.0238159,-0.039595857,0.0,-0.039595857,-0.041694004
-0.46242407,-0.51605856,2.7518861,-0.67453855,1.6132259,-0.34945008,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7531346,-0.7514877,-0.5019159,-0.18595721,-0.6523234,-0.6906205,-0.039595857,0.0,-0.039595857,-0.041694004
0.8392509,0.8703657,-0.38755545,-0.6756918,0.04419076,0.5671192,-0.039595857,0.0,-0.039595857,-0.041694004
-0.06466445,-0.19368942,-0.2146746,1.3177618,-0.21126126,-0.26043588,-0.039595857,0.0,-0.039595857,-0.041694004
-0.67639714,-0.5355928,-0.47351277,-0.18042476,-0.56281686,-0.41992536,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6677144,-0.65381086,-0.47034493,-0.46827564,-0.61315453,-0.62523085,-0.039595857,0.0,-0.039595857,-0.041694004
