0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5363031,-0.6101465,-0.58845264,-0.6774874,-0.58872074,-0.55975723,-0.039595857,0.0,-0.039595857,-0.041694004
-0.13322064,0.33389115,-0.23999505,-0.07065106,-0.4737061,-0.1753149,-0.039595857,0.0,-0.039595857,-0.041694004
-0.614637,-0.6075692,-0.71265036,-0.02626353,-0.62880987,-0.57154685,-0.039595857,0.0,-0.039595857,-0.041694004
0.6798005,0.26862732,-0.837598,0.580812,-0.28310642,0.22834724,-0.039595857,0.0,-0.039595857,-0.041694004
-0.75742406,-0.75683326,-0.5193314,-0.6781523,-0.65008605,-0.6979097,-0.039595857,0.0,-0.039595857,-0.041694004
2.5121171,2.80226,0.6135408,1.1674085,1.5519747,2.7621677,-0.039595857,0.0,-0.039595857,-0.041694004
-0.42947742,-0.5113159,0.6766755,-0.12353281,1.800992,-0.32056874,-0.039595857,0.0,-0.039595857,-0.041694004
-0.75374746,-0.761868,-0.38947386,-0.12701812,-0.65401846,-0.6958372,-0.039595857,0.0,-0.039595857,-0.041694004
0.57431835,0.5977433,-0.8274817,-0.2637007,-0.007020932,0.50097686,-0.039595857,0.0,-0.039595857,-0.041694004
-0.06790999,-0.1435275,0.22093385,0.34510797,-0.0853054,-0.1336603,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6699308,-0.55509454,-0.75570244,-0.6772069,-0.5702795,-0.4410697,-0.039595857,0.0,-0.039595857,-0.041694004
-0.67782414,-0.6425721,-1.0196576,-0.43428624,-0.6157172,-0.6297198,-0.039595857,0.0,-0.039595857,-0.041694004
