0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5056476,-0.5460197,-0.32283455,1.159813,-0.57799506,-0.5414016,-0.039595857,0.0,-0.039595857,-0.041694004
-0.049560856,0.5552961,2.929542,3.8760457,-0.43950891,-0.08812648,-0.039595857,0.0,-0.039595857,-0.041694004
-0.5666062,-0.56840897,-0.11858577,-0.010893351,-0.60258055,-0.44957408,-0.039595857,0.0,-0.039595857,-0.041694004
0.8633767,0.4303961,-0.18977751,0.48278126,-0.21258633,0.36879757,-0.039595857,0.0,-0.039595857,-0.041694004
-0.74881667,-0.7557647,0.103493996,-0.6781523,-0.6476627,-0.69549805,-0.039595857,0.0,-0.039595857,-0.041694004
2.9344747,3.2135131,0.8863005,0.73616165,1.9832304,3.2245884,-0.039595857,0.0,-0.039595857,-0.041694004
-0.4209898,-0.4994561,1.978651,-0.34850875,2.1060565,-0.27840388,-0.039595857,0.0,-0.039595857,-0.041694004
-0.74704784,-0.7540476,-0.41764098,0.056380015,-0.6508351,-0.6855,-0.039595857,0.0,-0.039595857,-0.041694004
0.5812357,0.6763992,-0.16510434,-0.3559603,0.046365034,0.5257481,-0.039595857,0.0,-0.039595857,-0.041694004
0.07012698,-0.07258402,-0.776345,0.12096613,0.03538223,-0.026487889,-0.039595857,0.0,-0.039595857,-0.041694004
-0.66280085,-0.54379684,-0.72686297,-0.26805174,-0.555225,-0.40342087,-0.039595857,0.0,-0.039595857,-0.041694004
-0.64162123,-0.6070743,-0.5360285,-0.48592916,-0.6079333,-0.6154616,-0.039595857,0.0,-0.039595857,-0.041694004
