0,1,2,3,4,5,6,7,8,9,10,11,12
-0.43529657,-0.5711526,-0.5621996,-0.2645502,0.27870122,-0.27870122,-0.18203413,-0.37581033,-0.26696298,-0.42848352,-0.32817635,-0.32817605,-0.5703898
-0.37899926,-0.5280256,-0.51903087,-0.2645502,0.27870122,-0.27870122,-0.43532377,-0.33269918,-0.26488748,-0.43443233,-0.32714853,-0.32714948,-0.52760166
-0.47721016,-0.60469586,-0.5957753,-0.2645502,0.27870122,-0.27870122,-0.45344818,-0.37434185,-0.26951057,-0.44517836,-0.32945696,-0.32945704,-0.60395855
-0.47707006,-0.60469586,-0.5957753,-0.2645502,0.17357466,-0.17357466,-0.44558612,-0.2766509,-0.26536483,-0.4452524,-0.32881942,-0.32881954,-0.60400414
-0.4207844,-0.56156886,-0.5526066,-0.2645502,0.27870122,-0.27870122,-0.47819188,-0.4795896,-0.35449713,-0.44553694,-0.32339203,-0.3233928,-0.56178653
-0.43540165,-0.5711526,-0.5621996,-0.2645502,0.27870122,-0.27870122,-0.48553738,-0.4822083,-0.39439902,-0.44683978,-0.32828832,-0.32828796,-0.5711885
0.14570282,-0.10633936,-0.09693663,-0.2645502,0.27870122,-0.27870122,-0.43631506,-0.46526542,-0.26414225,-0.41610107,-0.29655552,-0.2965558,-0.10779873
0.5188739,0.19554968,0.20524448,-0.2645502,0.27870122,-0.27870122,1.7113619,-0.256954,-0.17865968,2.7525122,-0.30536133,-0.30536145,0.19616817
-0.4770467,-0.60469586,-0.5957753,-0.2645502,0.15675019,-0.15675019,1.6361524,2.5612497,1.1246568,-0.08872494,-0.32576922,-0.32576904,-0.60455185
2.865848,2.0835543,2.0950756,-0.2645502,0.27870122,-0.27870122,-0.39670566,-0.330847,-0.25431466,-0.37129092,-0.20635103,-0.20635188,2.0850987
4.8339305,3.660086,3.6731324,-0.2645502,0.27870122,-0.27870122,-0.44782817,-0.4749912,-0.28472644,-0.40952304,0.11191712,0.11191626,3.6619842
0.30539477,0.018249774,0.02777303,-0.2645502,0.27870122,-0.27870122,-0.0488158,-0.06965275,0.079213396,-0.11545236,-0.29653114,-0.2965308,0.019584395
-0.27099296,-0.43697974,-0.4278969,-0.2645502,0.27870122,-0.27870122,-0.47729087,-0.47940388,-0.34991026,-0.44531778,-0.3248445,-0.32484427,-0.43768954
0.64188266,0.2985753,0.14049138,4.4537086,-3.741433,3.741433,4.544703,3.3635745,5.980117,3.1108775,4.4067774,4.4067774,0.30029738
0.305243,0.023041664,0.032569557,-0.2645502,0.27870122,-0.27870122,-0.47403622,-0.47811845,-0.32780632,-0.4451191,0.11542082,0.11542058,0.02528948
