0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5096138,-0.5745522,-1.1491349,-0.6771885,-0.56955814,-0.5423074,-0.039595857,0.0,-0.039595857,-0.041694004
-0.18358466,0.1743024,1.704654,-0.6781523,-0.41698024,-0.073510006,-0.039595857,0.0,-0.039595857,-0.041694004
-0.56298286,-0.5389539,-0.973542,-0.4158937,-0.60494334,-0.4711876,-0.039595857,0.0,-0.039595857,-0.041694004
0.93426603,0.4311152,0.3485904,0.112887636,-0.17983009,0.30065405,-0.039595857,0.0,-0.039595857,-0.041694004
-0.74375194,-0.7463048,-0.0341137,-0.67490315,-0.6177425,-0.6895352,-0.039595857,0.0,-0.039595857,-0.041694004
3.0098915,2.8737164,1.4245502,0.30837658,1.6431593,2.2892933,-0.039595857,0.0,-0.039595857,-0.041694004
-0.4168559,-0.51822406,-0.14640194,-0.20814377,2.6772218,-0.19832034,-0.039595857,0.0,-0.039595857,-0.041694004
-0.74650234,-0.7577696,-0.39260206,0.28231725,-0.65008056,-0.68419296,-0.039595857,0.0,-0.039595857,-0.041694004
0.91580844,0.7386106,-0.5014159,-0.28463668,0.15678313,0.51424277,-0.039595857,0.0,-0.039595857,-0.041694004
0.12992743,0.0200809,-0.059024345,1.2648454,0.115027316,0.015638396,-0.039595857,0.0,-0.039595857,-0.041694004
-0.68912274,-0.57116395,-0.72765166,-0.67800844,-0.5491696,-0.40917885,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6347193,-0.6006407,0.10100931,-0.47675556,-0.60934085,-0.62373126,-0.039595857,0.0,-0.039595857,-0.041694004
