0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5162587,-0.5928659,-0.010688891,-0.6781523,-0.58289397,-0.5473857,-0.039595857,0.0,-0.039595857,-0.041694004
-0.151728,0.30304337,4.771791,6.5994596,-0.45832512,-0.12729664,-0.039595857,0.0,-0.039595857,-0.041694004
-0.62191504,-0.6552009,-0.3305717,-0.6759708,-0.61055464,-0.48462942,-0.039595857,0.0,-0.039595857,-0.041694004
0.58150166,0.21809165,-0.5887016,0.46061745,-0.2349488,0.35466465,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7593591,-0.77456003,-0.28185144,0.079229996,-0.6487057,-0.6963106,-0.039595857,0.0,-0.039595857,-0.041694004
2.7218263,3.0034697,1.8355788,0.4009112,1.7476418,3.0108147,-0.039595857,0.0,-0.039595857,-0.041694004
-0.45448205,-0.5112819,2.806815,-0.66101164,1.992628,-0.29081765,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7524606,-0.7526136,-0.4192977,-0.26954454,-0.65333384,-0.69317627,-0.039595857,0.0,-0.039595857,-0.041694004
0.6178378,0.703797,-1.1492655,-0.6767442,0.03930597,0.5663015,-0.039595857,0.0,-0.039595857,-0.041694004
-0.09556213,-0.21530299,-0.2436433,1.259221,-0.017016595,-0.089737855,-0.039595857,0.0,-0.039595857,-0.041694004
-0.67616796,-0.5407416,-0.5383102,-0.26976195,-0.56329113,-0.42123368,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6628214,-0.65417683,-1.067617,-0.52394253,-0.61269736,-0.62426096,-0.039595857,0.0,-0.039595857,-0.041694004
