0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.47624543,-0.5344877,0.0358365,-0.6781523,-0.56205577,-0.5228354,-0.039595857,0.0,-0.039595857,-0.041694004
-0.03934843,0.5999985,0.32649174,0.65828305,-0.40251094,-0.03454711,-0.039595857,0.0,-0.039595857,-0.041694004
-0.5267807,-0.5162815,-0.03143545,-0.04657448,-0.593538,-0.42197743,-0.039595857,0.0,-0.039595857,-0.041694004
1.0434389,0.49079695,-0.36588633,-0.67257816,-0.13712402,0.4095491,-0.039595857,0.0,-0.039595857,-0.041694004
-0.74499935,-0.75855964,-0.6945315,-0.6781523,-0.6459457,-0.6930681,-0.039595857,0.0,-0.039595857,-0.041694004
3.3497941,3.1568978,-0.09483293,0.6131692,2.4560795,3.4617975,-0.039595857,0.0,-0.039595857,-0.041694004
-0.36792734,-0.44704148,1.4964051,-0.6732207,2.9200592,-0.16230112,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7473959,-0.7454963,-1.1478052,-0.6730295,-0.64931834,-0.6829776,-0.039595857,0.0,-0.039595857,-0.041694004
1.0571152,0.8976493,-0.14086169,-0.11139649,0.0903856,0.3602925,-0.039595857,0.0,-0.039595857,-0.041694004
-0.0003630608,-0.069439255,0.08160058,2.0238948,0.09853625,0.014192268,-0.039595857,0.0,-0.039595857,-0.041694004
-0.66506684,-0.519099,-0.9701339,-0.67802566,-0.5385457,-0.37869197,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6581198,-0.62666583,-0.37696642,-0.45374772,-0.5993278,-0.6033456,-0.039595857,0.0,-0.039595857,-0.041694004
