0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5254168,-0.5540744,-1.149993,-0.6781523,-0.57921195,-0.54020125,-0.039595857,0.0,-0.039595857,-0.041694004
-0.011101949,0.6734863,2.5794432,-0.6779889,-0.4793688,-0.19480918,-0.039595857,0.0,-0.039595857,-0.041694004
-0.5956854,-0.57646686,-0.028239304,0.08802341,-0.60612565,-0.46424866,-0.039595857,0.0,-0.039595857,-0.041694004
0.7870557,0.34375885,-0.2889858,0.4470428,-0.28305474,0.2018292,-0.039595857,0.0,-0.039595857,-0.041694004
-0.74820215,-0.7534629,0.13544145,-0.6781523,-0.64754754,-0.6953215,-0.039595857,0.0,-0.039595857,-0.041694004
2.866824,3.0993445,-0.17629124,-0.671088,1.4898456,2.559477,-0.039595857,0.0,-0.039595857,-0.041694004
-0.43493527,-0.50089586,0.8072422,-0.3544429,2.2410789,-0.25712186,-0.039595857,0.0,-0.039595857,-0.041694004
-0.74868315,-0.7537482,-0.9329299,-0.19941764,-0.6510146,-0.6864495,-0.039595857,0.0,-0.039595857,-0.041694004
0.91157436,0.9071477,-1.0046445,-0.3992154,0.100800835,0.6414818,-0.039595857,0.0,-0.039595857,-0.041694004
0.05193995,-0.12087364,-0.21407345,0.12710775,0.016597655,-0.032416724,-0.039595857,0.0,-0.039595857,-0.041694004
-0.67044616,-0.52422196,-0.50868654,-0.2644135,-0.55720466,-0.40217575,-0.039595857,0.0,-0.039595857,-0.041694004
-0.63892794,-0.5986226,-0.5742103,-0.51525563,-0.6072907,-0.6142096,-0.039595857,0.0,-0.039595857,-0.041694004
