0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5762431,-0.64316726,-1.1493578,-0.6774292,-0.59374,-0.57224226,-0.039595857,0.0,-0.039595857,-0.041694004
-0.1764251,0.18357651,-0.5716229,0.6254756,-0.5078845,-0.27405822,-0.039595857,0.0,-0.039595857,-0.041694004
-0.60962486,-0.578714,-0.21422753,-0.07120121,-0.6121284,-0.4962878,-0.039595857,0.0,-0.039595857,-0.041694004
0.54852843,0.21992552,0.030238438,0.11534123,-0.29600465,0.21225503,-0.039595857,0.0,-0.039595857,-0.041694004
-0.75951463,-0.77805436,-0.66492397,-0.6781523,-0.64952856,-0.697319,-0.039595857,0.0,-0.039595857,-0.041694004
2.3212235,2.4562135,0.5806717,0.8167686,1.2705992,2.3058085,-0.039595857,0.0,-0.039595857,-0.041694004
-0.4258962,-0.5461809,1.8421075,0.2148144,1.6874632,-0.33526152,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7527931,-0.7571562,0.32856762,1.2536798,-0.6522733,-0.69006443,-0.039595857,0.0,-0.039595857,-0.041694004
0.66813827,0.7498139,-0.25477737,-0.2807152,-0.030294057,0.45242065,-0.039595857,0.0,-0.039595857,-0.041694004
-0.096892565,-0.22432807,0.78185064,1.6147151,-0.15520824,-0.20720096,-0.039595857,0.0,-0.039595857,-0.041694004
-0.70530486,-0.6153597,-0.45555657,0.21732035,-0.5737919,-0.45645836,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6648079,-0.63739276,0.17147583,-0.2627472,-0.61726195,-0.63376254,-0.039595857,0.0,-0.039595857,-0.041694004
