0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5451495,-0.61134684,-0.5882574,-0.6772565,-0.58872074,-0.55975723,-0.039595857,0.0,-0.039595857,-0.041694004
-0.11243701,0.41468212,0.41871998,-0.6781523,-0.4737061,-0.1753149,-0.039595857,0.0,-0.039595857,-0.041694004
-0.60766864,-0.6336662,-0.26478177,-0.18157393,-0.6133071,-0.50128776,-0.039595857,0.0,-0.039595857,-0.041694004
0.62466925,0.22478305,-0.8376007,0.580812,-0.2697477,0.2592461,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7575129,-0.7521958,-0.8092339,-0.6781523,-0.64962286,-0.6971291,-0.039595857,0.0,-0.039595857,-0.041694004
2.5434186,2.8114333,0.68434066,0.7756923,1.5774502,2.7710853,-0.039595857,0.0,-0.039595857,-0.041694004
-0.48075575,-0.5287921,0.2992907,-0.6765471,1.8265799,-0.315878,-0.039595857,0.0,-0.039595857,-0.041694004
-0.752992,-0.7614459,-0.5643454,-0.280719,-0.652266,-0.69043905,-0.039595857,0.0,-0.039595857,-0.041694004
0.5518315,0.5795705,-0.8274826,-0.2637007,-0.007020932,0.50097686,-0.039595857,0.0,-0.039595857,-0.041694004
-0.06503186,-0.1342676,-0.093272485,0.34510797,-0.0853054,-0.1336603,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6883065,-0.6103105,-0.90082896,-0.67805165,-0.5702795,-0.4410697,-0.039595857,0.0,-0.039595857,-0.041694004
-0.66430986,-0.63352966,-1.0310215,-0.45557982,-0.6139894,-0.6272398,-0.039595857,0.0,-0.039595857,-0.041694004
