0,1,2,3,4,5,6,7,8,9,10,11,12
-0.48555785,-0.5855283,-0.57658917,-0.2645502,0.27870122,-0.27870122,-0.41554692,-0.32315698,-0.2669105,-0.4451569,-0.32863426,-0.32863444,-0.5874822
-0.46244118,-0.5519851,-0.5430135,-0.2645502,0.27870122,-0.27870122,-0.45335573,-0.45803857,-0.27325967,-0.44522056,-0.3278559,-0.32785642,-0.55238456
-0.50224155,-0.6142796,-0.6053683,-0.2645502,0.27870122,-0.27870122,-0.45441493,-0.36622724,-0.26938078,-0.4452147,-0.3296255,-0.32962576,-0.6124477
-0.5021949,-0.6142796,-0.6053683,-0.2645502,0.27870122,-0.27870122,-0.4423337,-0.24133964,-0.2631589,-0.44517955,-0.3291332,-0.32913402,-0.6126759
-0.47912487,-0.57594454,-0.56699616,-0.2645502,0.27870122,-0.27870122,-0.4871921,-0.4821541,-0.39437363,-0.44782987,-0.32489994,-0.3249001,-0.57808024
-0.48577967,-0.5855283,-0.57658917,-0.2645502,0.27870122,-0.27870122,-0.48792425,-0.48263097,-0.3945971,-0.4490827,-0.32871407,-0.32871494,-0.58524585
-0.2577067,-0.21176092,-0.2024602,-0.2645502,0.27870122,-0.27870122,-0.47049224,-0.47467616,-0.30124277,-0.44524866,-0.30343208,-0.30343187,-0.2136851
-0.11011017,0.018249774,0.02777303,-0.2645502,0.27870122,-0.27870122,0.2542555,-0.27880362,-0.25966892,1.634034,-0.312127,-0.31212705,0.020588491
-0.5022182,-0.6142796,-0.6053683,-0.2645502,0.23852271,-0.23852271,1.076278,2.2775373,1.0463972,-0.1948044,-0.3268292,-0.32682952,-0.6126759
0.8122106,1.5324869,1.543475,-0.2645502,0.27870122,-0.27870122,-0.4467775,-0.46099684,-0.27141276,-0.4285551,-0.23227833,-0.23227827,1.5311123
1.5937297,2.7352512,2.747403,-0.2645502,0.27870122,-0.27870122,-0.4793997,-0.4808638,-0.39376894,-0.44320053,0.014053283,0.014052627,2.7339268
-0.1941475,-0.12071502,-0.11132621,-0.2645502,0.27870122,-0.27870122,-0.27340335,-0.11177784,-0.24714835,-0.30737877,-0.3047648,-0.30476448,-0.12062376
-0.42141488,-0.48010674,-0.4710656,-0.2645502,0.27870122,-0.27870122,-0.48679572,-0.48203483,-0.39431772,-0.44742823,-0.32599318,-0.3259927,-0.47990716
-0.061191525,0.099711895,-0.02498875,3.510057,-3.767003,3.767003,1.7816478,2.1938653,1.1637689,2.1296995,3.3882823,3.3882825,0.09913609
-0.19417085,-0.12071502,-0.11132621,-0.2645502,0.27870122,-0.27870122,-0.48426083,-0.4812602,-0.3939547,-0.44666982,0.015645467,0.015645655,-0.11980223
