0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.47252336,-0.5458872,-0.3887217,1.0129914,-0.57684904,-0.54859936,-0.039595857,0.0,-0.039595857,-0.041694004
0.02378589,0.876242,-0.48815703,-0.6781523,-0.38728806,0.023390388,-0.039595857,0.0,-0.039595857,-0.041694004
-0.56865346,-0.5711976,-0.56607044,-0.6762154,-0.5937254,-0.4191029,-0.039595857,0.0,-0.039595857,-0.041694004
0.9736868,0.5323069,0.14603266,-0.00919235,-0.25772366,0.1489846,-0.039595857,0.0,-0.039595857,-0.041694004
-0.744572,-0.7464965,-1.1499252,-0.6781523,-0.6451402,-0.6923437,-0.039595857,0.0,-0.039595857,-0.041694004
2.7385187,2.4479353,0.39656678,1.3813123,2.606051,3.7274435,-0.039595857,0.0,-0.039595857,-0.041694004
-0.47068432,-0.5403774,2.7656815,-0.67679983,2.6868033,-0.20332646,15.137262,0.0,15.137262,25.832415
-0.7407134,-0.74359137,-0.47435814,-0.11334999,-0.64888895,-0.68050265,-0.039595857,0.0,-0.039595857,-0.041694004
0.7222486,0.57372475,-0.08911856,-0.43693078,0.048108354,0.3837671,-0.039595857,0.0,-0.039595857,-0.041694004
0.08953979,0.018523162,-0.023159465,0.23450491,-0.035303984,-0.10730243,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6740443,-0.54962516,-0.75716686,-0.67801017,-0.5259168,-0.3224957,-0.039595857,0.0,-0.039595857,-0.041694004
-0.62608075,-0.61017466,-1.0591248,-0.50859815,-0.61616045,-0.63440216,-0.039595857,0.0,-0.039595857,-0.041694004
