0,1,2,3,4,5,6,7,8,9,10,11,12
-0.5122238,-0.5903202,-0.58138573,-0.2645502,0.27870122,-0.27870122,-0.36014596,-0.2743996,-0.2628099,-0.4356678,-0.32880056,-0.32879987,-0.58944476
-0.50748366,-0.5519851,-0.5430135,-0.2645502,0.27870122,-0.27870122,-0.45858783,-0.46409282,-0.27716893,-0.44511282,-0.3278781,-0.32787856,-0.5537994
-0.5155745,-0.6142796,-0.6053683,-0.2645502,0.27870122,-0.27870122,-0.4529552,-0.35519326,-0.2683783,-0.44514787,-0.3296543,-0.32965508,-0.6142733
-0.51553947,-0.6142796,-0.6053683,-0.2645502,0.19427359,-0.19427359,-0.43795997,-0.22449262,-0.2617185,-0.4450902,-0.3291864,-0.3291856,-0.6139082
-0.5108228,-0.5807364,-0.57179266,-0.2645502,0.27870122,-0.27870122,-0.48656735,-0.48224223,-0.3944149,-0.44756243,-0.32496202,-0.3249627,-0.5810013
-0.5122938,-0.5903202,-0.58138573,-0.2645502,0.27870122,-0.27870122,-0.48789042,-0.48231456,-0.39444882,-0.448058,-0.3287673,-0.32876796,-0.5906771
-0.47013506,-0.27165955,-0.26241675,-0.2645502,0.27870122,-0.27870122,-0.47065356,-0.4753559,-0.3055741,-0.44541296,-0.30718192,-0.30718228,-0.27258438
-0.4423133,-0.06321235,-0.0537679,-0.2645502,0.27870122,-0.27870122,0.6606337,-0.23948431,-0.254276,2.0860584,-0.31454632,-0.31454566,-0.06421188
-0.51555115,-0.6142796,-0.6053683,-0.2645502,0.1945892,-0.1945892,1.0667073,2.1755314,1.0249674,-0.16476193,-0.3269711,-0.3269704,-0.6138169
-0.27096963,1.2162222,1.2269044,-0.2645502,0.27870122,-0.27870122,-0.4474299,-0.46473193,-0.2730734,-0.41580892,-0.24545266,-0.24545284,1.2151419
-0.12051268,2.3279405,2.3396983,-0.2645502,0.27870122,-0.27870122,-0.4787104,-0.48083615,-0.39375597,-0.44445646,-0.027820252,-0.027820172,2.328957
-0.45771274,-0.1830096,-0.17368104,-0.2645502,0.27870122,-0.27870122,-0.26513356,-0.11005163,-0.24633935,-0.3031907,-0.30759215,-0.30759183,-0.18264943
-0.5005137,-0.4992743,-0.49025172,-0.2645502,0.27870122,-0.27870122,-0.48584425,-0.48160693,-0.39411718,-0.44714785,-0.32654756,-0.32654673,-0.50163215
-0.43273973,0.0038741059,-0.101733156,2.9708273,-3.779428,3.779428,2.2509828,2.0894907,1.2071304,2.5719464,2.9180472,2.9180467,0.0055270675
-0.4576427,-0.1830096,-0.17368104,-0.2645502,0.27870122,-0.27870122,-0.4855605,-0.48174083,-0.39417994,-0.44695064,-0.023857534,-0.023857981,-0.18228431
