0,1,2,3,4,5,6,7,8,9,10,11,12
-0.47991878,-0.5855283,-0.57658917,-0.2645502,0.27870122,-0.27870122,-0.4334421,-0.3204843,-0.26685384,-0.44516692,-0.32855996,-0.3285598,-0.584082
-0.4528559,-0.54719317,-0.53821695,-0.2645502,0.27870122,-0.27870122,-0.45382178,-0.4577695,-0.27340907,-0.4452645,-0.32772285,-0.3277229,-0.5468164
-0.49940452,-0.6094878,-0.6005718,-0.2645502,0.27870122,-0.27870122,-0.45265448,-0.34193444,-0.2682459,-0.44521847,-0.3295501,-0.3295496,-0.61075896
-0.49936947,-0.6094878,-0.6005718,-0.2645502,0.24075171,-0.24075171,-0.44328418,-0.24590836,-0.26344195,-0.44518864,-0.32906446,-0.32906467,-0.61116976
-0.47237667,-0.57594454,-0.56699616,-0.2645502,0.27870122,-0.27870122,-0.48683855,-0.48195302,-0.3942794,-0.44756916,-0.3243766,-0.32437578,-0.5738357
-0.4800005,-0.5807364,-0.57179266,-0.2645502,0.27870122,-0.27870122,-0.48763415,-0.48255286,-0.3945605,-0.44885495,-0.3286387,-0.3286395,-0.5829638
-0.21139161,-0.20217715,-0.19286714,-0.2645502,0.27870122,-0.27870122,-0.46862257,-0.4738079,-0.2969415,-0.44515377,-0.3028267,-0.30282676,-0.20222929
-0.038203266,0.047001112,0.056552183,-0.2645502,0.27870122,-0.27870122,0.29262176,-0.28465828,-0.25906032,1.5507017,-0.31122112,-0.31122172,0.046968803
-0.49939284,-0.6094878,-0.6005718,-0.2645502,0.24050094,-0.24050094,1.0196652,2.3106859,1.0489676,-0.22484688,-0.32662517,-0.32662424,-0.6113523
1.0490632,1.5947814,1.60583,-0.2645502,0.27870122,-0.27870122,-0.44391727,-0.45928562,-0.2698986,-0.42689514,-0.22946429,-0.22946534,1.5966523
1.9649277,2.917343,2.929671,-0.2645502,0.27870122,-0.27870122,-0.4800167,-0.48077345,-0.3937266,-0.4436202,0.031383246,0.031383857,2.9156678
-0.13693954,-0.091963686,-0.08254705,-0.2645502,0.27870122,-0.27870122,-0.27903762,-0.11280554,-0.24762997,-0.31013766,-0.30340326,-0.30340326,-0.092646025
-0.4042992,-0.47531486,-0.4662691,-0.2645502,0.27870122,-0.27870122,-0.4865258,-0.4819755,-0.3942899,-0.44729844,-0.32593995,-0.32593924,-0.47625592
0.019308249,0.12846324,-0.001006122,3.5774608,-3.754274,3.754274,1.8777473,2.2599216,1.1917028,2.224246,3.5299413,3.5299418,0.1283233
-0.13710299,-0.091963686,-0.08254705,-0.2645502,0.27870122,-0.27870122,-0.48408708,-0.4811933,-0.39392334,-0.44662234,0.0343259,0.034325667,-0.09109424
