0,1,2,3,4,5,6,7,8,9,10,11,12
-0.4629432,-0.57594454,-0.56699616,-0.2645502,0.27870122,-0.27870122,-0.33305362,-0.35578355,-0.26692387,-0.4373915,-0.32838145,-0.32838038,-0.576848
-0.4247306,-0.5376094,-0.52862394,-0.2645502,0.27870122,-0.27870122,-0.4438393,-0.35773587,-0.26750657,-0.4412327,-0.32750997,-0.32750937,-0.5375742
-0.49094006,-0.6094878,-0.6005718,-0.2645502,0.27870122,-0.27870122,-0.45377734,-0.36289075,-0.2687911,-0.44515416,-0.32952347,-0.32952365,-0.60756415
-0.49091673,-0.6094878,-0.6005718,-0.2645502,0.14497186,-0.14497186,-0.44677323,-0.26589832,-0.2650132,-0.44527528,-0.32893363,-0.3289332,-0.6075185
-0.45269245,-0.5663608,-0.5574031,-0.2645502,0.27870122,-0.27870122,-0.48326883,-0.48080677,-0.39374217,-0.44659007,-0.32398188,-0.3239814,-0.5674916
-0.4629432,-0.5807364,-0.57179266,-0.2645502,0.27870122,-0.27870122,-0.48733085,-0.4825078,-0.3945394,-0.44851878,-0.32850787,-0.32850778,-0.5783541
-0.07215444,-0.15425825,-0.14490189,-0.2645502,0.27870122,-0.27870122,-0.46010232,-0.47083893,-0.2858353,-0.4379082,-0.2995891,-0.29958886,-0.15357633
0.17857988,0.11408757,0.12370354,-0.2645502,0.27870122,-0.27870122,0.48467827,-0.28431582,-0.25621068,1.798246,-0.30869427,-0.3086952,0.11606879
-0.49089336,-0.6070918,-0.59817356,-0.2645502,0.16111588,-0.16111588,1.31126,2.3976674,1.084172,-0.13565612,-0.32621938,-0.32621893,-0.6077695
1.7528963,1.8032286,1.8144788,-0.2645502,0.27870122,-0.27870122,-0.421757,-0.45359606,-0.2610119,-0.39116335,-0.21931246,-0.21931247,1.8034959
3.0810082,3.2383995,3.251038,-0.2645502,0.27870122,-0.27870122,-0.46919435,-0.478789,-0.33221668,-0.4315939,0.063991964,0.06399194,3.238165
0.035209727,-0.0392529,-0.029785275,-0.2645502,0.27870122,-0.27870122,-0.21603473,-0.0984613,-0.17839094,-0.2331603,-0.30064464,-0.30064443,-0.0411177
-0.35284704,-0.46093917,-0.45187953,-0.2645502,0.27870122,-0.27870122,-0.48489505,-0.48116216,-0.39390874,-0.44673386,-0.32544324,-0.32544252,-0.45968834
0.26081926,0.20034158,0.06134871,3.9144793,-3.7129316,3.7129316,2.4644089,2.5640888,1.8233248,2.5956724,3.8930001,3.8930008,0.1996825
0.034929525,-0.0392529,-0.029785275,-0.2645502,0.27870122,-0.27870122,-0.48099288,-0.48021057,-0.37208256,-0.44612086,0.06871972,0.06872055,-0.040433094
