0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.49871355,-0.57280815,-0.5904368,0.5638112,-0.5780504,-0.5428421,-0.039595857,0.0,-0.039595857,-0.041694004
-0.13118131,0.43263566,2.611662,4.534262,-0.4362659,-0.09724229,-0.039595857,0.0,-0.039595857,-0.041694004
-0.580251,-0.5802379,-0.37098816,-0.31915584,-0.60635203,-0.4720567,-0.039595857,0.0,-0.039595857,-0.041694004
0.7162998,0.24833862,-0.8699546,-0.110612914,-0.20826729,0.3358739,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7544643,-0.75974995,-0.49525353,-0.6781523,-0.6491093,-0.6967335,-0.039595857,0.0,-0.039595857,-0.041694004
2.8097808,2.8996987,0.73692304,0.90195185,2.009634,3.1691184,-0.039595857,0.0,-0.039595857,-0.041694004
-0.4235689,-0.5019844,0.23304975,-0.65958875,2.2248824,-0.25646454,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7544386,-0.75998235,-0.55562586,-0.14387411,-0.6513068,-0.6876753,-0.039595857,0.0,-0.039595857,-0.041694004
0.9117383,0.9051714,0.1831429,-0.32772928,0.11869541,0.60083926,-0.039595857,0.0,-0.039595857,-0.041694004
0.07565522,-0.06302646,0.17675294,2.2360938,-0.09384694,-0.16610937,-0.039595857,0.0,-0.039595857,-0.041694004
-0.66796166,-0.5648978,-0.81406426,-0.6780966,-0.5543748,-0.40533385,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6566835,-0.63511974,-0.9866202,0.6148451,-0.6382107,-0.6724572,-0.039595857,0.0,-0.039595857,-0.041694004
