0,1,2,3,4,5,6,7,8,9,10,11,12
-0.47238836,-0.5807364,-0.57179266,-0.2645502,0.27870122,-0.27870122,-0.31907156,-0.32970008,-0.2668424,-0.44510326,-0.32857215,-0.3285721,-0.5828725
-0.44034022,-0.54719317,-0.53821695,-0.2645502,0.27870122,-0.27870122,-0.44804478,-0.38822225,-0.26969993,-0.44511157,-0.32769623,-0.32769564,-0.54608613
-0.49564514,-0.6094878,-0.6005718,-0.2645502,0.27870122,-0.27870122,-0.45418963,-0.35726354,-0.26901692,-0.4452238,-0.32958558,-0.32958472,-0.61075896
-0.49561012,-0.6094878,-0.6005718,-0.2645502,0.24163373,-0.24163373,-0.44391665,-0.25035638,-0.26366436,-0.44519,-0.32906666,-0.32906565,-0.61053157
-0.46366704,-0.57594454,-0.56699616,-0.2645502,0.27870122,-0.27870122,-0.48483846,-0.48135552,-0.39399937,-0.4468755,-0.32441652,-0.32441667,-0.5743834
-0.4724934,-0.5855283,-0.57658917,-0.2645502,0.27870122,-0.27870122,-0.48735094,-0.48239285,-0.3944855,-0.4484635,-0.32862762,-0.32862812,-0.5831464
-0.14995727,-0.1830096,-0.17368104,-0.2645502,0.27870122,-0.27870122,-0.46384132,-0.4728735,-0.29262972,-0.44219357,-0.3015228,-0.3015226,-0.18310584
0.057392407,0.06616867,0.07573829,-0.2645502,0.27870122,-0.27870122,0.68697065,-0.2766418,-0.25496057,2.0983908,-0.31018665,-0.31018624,0.06823736
-0.49564514,-0.6094878,-0.6005718,-0.2645502,0.24175547,-0.24175547,1.3099284,2.3765712,1.0732607,-0.14361392,-0.32656753,-0.32656682,-0.6104395
1.3600878,1.6618679,1.6729813,-0.2645502,0.27870122,-0.27870122,-0.42382985,-0.45643136,-0.26191306,-0.38984963,-0.22526208,-0.22526188,1.6632421
2.4557836,3.0706835,3.0831597,-0.2645502,0.27870122,-0.27870122,-0.47016034,-0.47913787,-0.33943206,-0.43203118,0.04608766,0.04608711,3.0697508
-0.0612032,-0.068004236,-0.05856443,-0.2645502,0.27870122,-0.27870122,-0.21772923,-0.09977824,-0.18393832,-0.22615714,-0.30208382,-0.30208483,-0.06813698
-0.38168454,-0.47052297,-0.46147257,-0.2645502,0.27870122,-0.27870122,-0.48534158,-0.4813465,-0.39399514,-0.44678074,-0.32573152,-0.32573053,-0.46959236
0.12611201,0.15242268,0.01817998,3.6448643,-3.7077284,3.7077284,2.6534574,2.3641527,1.9144734,2.753519,3.64652,3.6465209,0.15080135
-0.0614834,-0.068004236,-0.05856443,-0.2645502,0.27870122,-0.27870122,-0.48122185,-0.4803127,-0.37544093,-0.44613856,0.050187863,0.05018837,-0.0665852
