0,1,2,3,4,5,6,7,8,9,10,11,12
-0.42859507,-0.5663608,-0.5574031,-0.2645502,0.27870122,-0.27870122,-0.08522171,-0.38624027,-0.26807997,-0.41366506,-0.32815304,-0.32815295,-0.56867826
-0.36811808,-0.5280256,-0.51903087,-0.2645502,0.27870122,-0.27870122,-0.42687404,-0.30073503,-0.2622466,-0.43148777,-0.3271352,-0.32713452,-0.527693
-0.4738594,-0.60469586,-0.5957753,-0.2645502,0.27870122,-0.27870122,-0.45531353,-0.45224625,-0.27053294,-0.44522366,-0.3294126,-0.3294128,-0.6035934
-0.47369596,-0.60469586,-0.5957753,-0.2645502,0.22010756,-0.22010756,-0.44533756,-0.27332294,-0.265207,-0.44525257,-0.32878506,-0.32878432,-0.6031826
-0.41331238,-0.56156886,-0.5526066,-0.2645502,0.27870122,-0.27870122,-0.47578496,-0.47886333,-0.33956426,-0.4453611,-0.32322794,-0.32322797,-0.5608281
-0.4287585,-0.5711526,-0.5621996,-0.2645502,0.27870122,-0.27870122,-0.48555198,-0.48208722,-0.39434227,-0.44673038,-0.32823068,-0.3282301,-0.5695911
0.19843923,-0.08717179,-0.07775053,-0.2645502,0.27870122,-0.27870122,-0.42681295,-0.46127373,-0.25805113,-0.41554976,-0.29561752,-0.29561785,-0.08945118
0.60113657,0.21950914,0.2292271,-0.2645502,0.27870122,-0.27870122,2.2439387,-0.24744578,1.5099669,2.8822455,-0.30426365,-0.30426323,0.21793878
-0.47370762,-0.60469586,-0.5957753,-0.2645502,0.21901962,-0.21901962,1.954416,2.8081038,1.1550429,2.0870047,-0.32573596,-0.32573682,-0.6038216
3.134492,2.1554325,2.1670234,-0.2645502,0.27870122,-0.27870122,-0.36752525,-0.28973067,-0.24687108,-0.32913572,-0.20211333,-0.20211327,2.1578958
5.256522,3.7463398,3.7594697,-0.2645502,0.27870122,-0.27870122,-0.43959886,-0.47334665,-0.27351797,-0.40073705,0.11779579,0.1177964,3.7472866
0.37030828,0.037417334,0.046959132,-0.2645502,0.27870122,-0.27870122,-0.0038889481,-0.05753773,0.23922662,-0.11013605,-0.29592353,-0.29592356,0.035558634
-0.25121537,-0.43218786,-0.42310035,-0.2645502,0.27870122,-0.27870122,-0.47566184,-0.47884822,-0.3389654,-0.4452267,-0.324778,-0.32477838,-0.43412957
0.73461795,0.32972258,0.16687226,4.4537086,-3.6743114,3.6743114,5.4964404,3.6806185,8.762212,3.2842703,4.55636,4.556359,0.32785037
0.37047175,0.037417334,0.046959132,-0.2645502,0.27870122,-0.27870122,-0.47128746,-0.4772253,-0.3170373,-0.44177648,0.12172967,0.12172891,0.039118607
