timestamp                , event_type, reason           , message                                                                        , experiment_start   , experiment_end     , namespace, failure_type, target_service , experiment_id, run_ts         , pod_raw                    , pod        , in_failure_window, pod_is_target, pod_under_failure
2026-04-23T05:51:25+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 05:51:23, 2026-04-23 05:58:23, ipto-uc1 , net_delay   , uc1-c-main     , exp_87       , 20260423-055122, uc1-loadgen-d6d99dfbc-25tbx, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:51:25+00:00, Normal    , Created          , Created container istio-proxy                                                  , 2026-04-23 05:51:23, 2026-04-23 05:58:23, ipto-uc1 , net_delay   , uc1-c-main     , exp_87       , 20260423-055122, uc1-loadgen-d6d99dfbc-25tbx, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:51:25+00:00, Normal    , Started          , Started container istio-proxy                                                  , 2026-04-23 05:51:23, 2026-04-23 05:58:23, ipto-uc1 , net_delay   , uc1-c-main     , exp_87       , 20260423-055122, uc1-loadgen-d6d99dfbc-25tbx, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:44:51+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 05:44:50, 2026-04-23 05:51:18, ipto-uc1 , net_loss    , uc1-c-main     , exp_87       , 20260423-054450, uc1-loadgen-d6d99dfbc-xhmqd, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:44:51+00:00, Normal    , Created          , Created container istio-init                                                   , 2026-04-23 05:44:50, 2026-04-23 05:51:18, ipto-uc1 , net_loss    , uc1-c-main     , exp_87       , 20260423-054450, uc1-loadgen-d6d99dfbc-xhmqd, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:44:51+00:00, Normal    , Started          , Started container istio-init                                                   , 2026-04-23 05:44:50, 2026-04-23 05:51:18, ipto-uc1 , net_loss    , uc1-c-main     , exp_87       , 20260423-054450, uc1-loadgen-d6d99dfbc-xhmqd, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:44:52+00:00, Normal    , Pulled           , "Container image ""grafana/k6:0.51.0"" already present on machine"             , 2026-04-23 05:44:50, 2026-04-23 05:51:18, ipto-uc1 , net_loss    , uc1-c-main     , exp_87       , 20260423-054450, uc1-loadgen-d6d99dfbc-xhmqd, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:44:52+00:00, Normal    , Created          , Created container k6                                                           , 2026-04-23 05:44:50, 2026-04-23 05:51:18, ipto-uc1 , net_loss    , uc1-c-main     , exp_87       , 20260423-054450, uc1-loadgen-d6d99dfbc-xhmqd, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:44:52+00:00, Normal    , Started          , Started container k6                                                           , 2026-04-23 05:44:50, 2026-04-23 05:51:18, ipto-uc1 , net_loss    , uc1-c-main     , exp_87       , 20260423-054450, uc1-loadgen-d6d99dfbc-xhmqd, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:44:52+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 05:44:50, 2026-04-23 05:51:18, ipto-uc1 , net_loss    , uc1-c-main     , exp_87       , 20260423-054450, uc1-loadgen-d6d99dfbc-xhmqd, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:44:52+00:00, Normal    , Created          , Created container istio-proxy                                                  , 2026-04-23 05:44:50, 2026-04-23 05:51:18, ipto-uc1 , net_loss    , uc1-c-main     , exp_87       , 20260423-054450, uc1-loadgen-d6d99dfbc-xhmqd, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:44:52+00:00, Normal    , Started          , Started container istio-proxy                                                  , 2026-04-23 05:44:50, 2026-04-23 05:51:18, ipto-uc1 , net_loss    , uc1-c-main     , exp_87       , 20260423-054450, uc1-loadgen-d6d99dfbc-xhmqd, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:58:29+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 05:58:28, 2026-04-23 06:05:29, ipto-uc1 , cpu         , uc1-c-sim      , exp_87       , 20260423-055828, uc1-loadgen-d6d99dfbc-6cv8k, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:58:29+00:00, Normal    , Created          , Created container istio-init                                                   , 2026-04-23 05:58:28, 2026-04-23 06:05:29, ipto-uc1 , cpu         , uc1-c-sim      , exp_87       , 20260423-055828, uc1-loadgen-d6d99dfbc-6cv8k, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:58:29+00:00, Normal    , Started          , Started container istio-init                                                   , 2026-04-23 05:58:28, 2026-04-23 06:05:29, ipto-uc1 , cpu         , uc1-c-sim      , exp_87       , 20260423-055828, uc1-loadgen-d6d99dfbc-6cv8k, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:58:30+00:00, Normal    , Pulled           , "Container image ""grafana/k6:0.51.0"" already present on machine"             , 2026-04-23 05:58:28, 2026-04-23 06:05:29, ipto-uc1 , cpu         , uc1-c-sim      , exp_87       , 20260423-055828, uc1-loadgen-d6d99dfbc-6cv8k, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:58:30+00:00, Normal    , Created          , Created container k6                                                           , 2026-04-23 05:58:28, 2026-04-23 06:05:29, ipto-uc1 , cpu         , uc1-c-sim      , exp_87       , 20260423-055828, uc1-loadgen-d6d99dfbc-6cv8k, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:58:30+00:00, Normal    , Started          , Started container k6                                                           , 2026-04-23 05:58:28, 2026-04-23 06:05:29, ipto-uc1 , cpu         , uc1-c-sim      , exp_87       , 20260423-055828, uc1-loadgen-d6d99dfbc-6cv8k, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:58:30+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 05:58:28, 2026-04-23 06:05:29, ipto-uc1 , cpu         , uc1-c-sim      , exp_87       , 20260423-055828, uc1-loadgen-d6d99dfbc-6cv8k, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:58:30+00:00, Normal    , Created          , Created container istio-proxy                                                  , 2026-04-23 05:58:28, 2026-04-23 06:05:29, ipto-uc1 , cpu         , uc1-c-sim      , exp_87       , 20260423-055828, uc1-loadgen-d6d99dfbc-6cv8k, uc1-loadgen,                 0,             0,                 0
2026-04-23T05:58:30+00:00, Normal    , Started          , Started container istio-proxy                                                  , 2026-04-23 05:58:28, 2026-04-23 06:05:29, ipto-uc1 , cpu         , uc1-c-sim      , exp_87       , 20260423-055828, uc1-loadgen-d6d99dfbc-6cv8k, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:05:35+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 06:05:34, 2026-04-23 06:12:35, ipto-uc1 , mem         , uc1-c-sim      , exp_87       , 20260423-060534, uc1-loadgen-d6d99dfbc-x9t6v, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:05:35+00:00, Normal    , Created          , Created container istio-init                                                   , 2026-04-23 06:05:34, 2026-04-23 06:12:35, ipto-uc1 , mem         , uc1-c-sim      , exp_87       , 20260423-060534, uc1-loadgen-d6d99dfbc-x9t6v, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:05:35+00:00, Normal    , Started          , Started container istio-init                                                   , 2026-04-23 06:05:34, 2026-04-23 06:12:35, ipto-uc1 , mem         , uc1-c-sim      , exp_87       , 20260423-060534, uc1-loadgen-d6d99dfbc-x9t6v, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:05:36+00:00, Normal    , Pulled           , "Container image ""grafana/k6:0.51.0"" already present on machine"             , 2026-04-23 06:05:34, 2026-04-23 06:12:35, ipto-uc1 , mem         , uc1-c-sim      , exp_87       , 20260423-060534, uc1-loadgen-d6d99dfbc-x9t6v, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:05:36+00:00, Normal    , Created          , Created container k6                                                           , 2026-04-23 06:05:34, 2026-04-23 06:12:35, ipto-uc1 , mem         , uc1-c-sim      , exp_87       , 20260423-060534, uc1-loadgen-d6d99dfbc-x9t6v, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:05:36+00:00, Normal    , Started          , Started container k6                                                           , 2026-04-23 06:05:34, 2026-04-23 06:12:35, ipto-uc1 , mem         , uc1-c-sim      , exp_87       , 20260423-060534, uc1-loadgen-d6d99dfbc-x9t6v, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:05:36+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 06:05:34, 2026-04-23 06:12:35, ipto-uc1 , mem         , uc1-c-sim      , exp_87       , 20260423-060534, uc1-loadgen-d6d99dfbc-x9t6v, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:05:36+00:00, Normal    , Created          , Created container istio-proxy                                                  , 2026-04-23 06:05:34, 2026-04-23 06:12:35, ipto-uc1 , mem         , uc1-c-sim      , exp_87       , 20260423-060534, uc1-loadgen-d6d99dfbc-x9t6v, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:05:36+00:00, Normal    , Started          , Started container istio-proxy                                                  , 2026-04-23 06:05:34, 2026-04-23 06:12:35, ipto-uc1 , mem         , uc1-c-sim      , exp_87       , 20260423-060534, uc1-loadgen-d6d99dfbc-x9t6v, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:19:46+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 06:19:45, 2026-04-23 06:26:46, ipto-uc1 , net_delay   , uc1-c-sim      , exp_87       , 20260423-061945, uc1-loadgen-d6d99dfbc-jfl2h, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:19:46+00:00, Normal    , Created          , Created container istio-init                                                   , 2026-04-23 06:19:45, 2026-04-23 06:26:46, ipto-uc1 , net_delay   , uc1-c-sim      , exp_87       , 20260423-061945, uc1-loadgen-d6d99dfbc-jfl2h, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:19:46+00:00, Normal    , Started          , Started container istio-init                                                   , 2026-04-23 06:19:45, 2026-04-23 06:26:46, ipto-uc1 , net_delay   , uc1-c-sim      , exp_87       , 20260423-061945, uc1-loadgen-d6d99dfbc-jfl2h, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:19:47+00:00, Normal    , Pulled           , "Container image ""grafana/k6:0.51.0"" already present on machine"             , 2026-04-23 06:19:45, 2026-04-23 06:26:46, ipto-uc1 , net_delay   , uc1-c-sim      , exp_87       , 20260423-061945, uc1-loadgen-d6d99dfbc-jfl2h, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:19:47+00:00, Normal    , Created          , Created container k6                                                           , 2026-04-23 06:19:45, 2026-04-23 06:26:46, ipto-uc1 , net_delay   , uc1-c-sim      , exp_87       , 20260423-061945, uc1-loadgen-d6d99dfbc-jfl2h, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:19:47+00:00, Normal    , Started          , Started container k6                                                           , 2026-04-23 06:19:45, 2026-04-23 06:26:46, ipto-uc1 , net_delay   , uc1-c-sim      , exp_87       , 20260423-061945, uc1-loadgen-d6d99dfbc-jfl2h, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:19:47+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 06:19:45, 2026-04-23 06:26:46, ipto-uc1 , net_delay   , uc1-c-sim      , exp_87       , 20260423-061945, uc1-loadgen-d6d99dfbc-jfl2h, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:19:47+00:00, Normal    , Created          , Created container istio-proxy                                                  , 2026-04-23 06:19:45, 2026-04-23 06:26:46, ipto-uc1 , net_delay   , uc1-c-sim      , exp_87       , 20260423-061945, uc1-loadgen-d6d99dfbc-jfl2h, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:19:47+00:00, Normal    , Started          , Started container istio-proxy                                                  , 2026-04-23 06:19:45, 2026-04-23 06:26:46, ipto-uc1 , net_delay   , uc1-c-sim      , exp_87       , 20260423-061945, uc1-loadgen-d6d99dfbc-jfl2h, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:12:41+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 06:12:40, 2026-04-23 06:19:40, ipto-uc1 , net_loss    , uc1-c-sim      , exp_87       , 20260423-061239, uc1-loadgen-d6d99dfbc-6bgtt, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:12:41+00:00, Normal    , Created          , Created container istio-init                                                   , 2026-04-23 06:12:40, 2026-04-23 06:19:40, ipto-uc1 , net_loss    , uc1-c-sim      , exp_87       , 20260423-061239, uc1-loadgen-d6d99dfbc-6bgtt, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:12:41+00:00, Normal    , Started          , Started container istio-init                                                   , 2026-04-23 06:12:40, 2026-04-23 06:19:40, ipto-uc1 , net_loss    , uc1-c-sim      , exp_87       , 20260423-061239, uc1-loadgen-d6d99dfbc-6bgtt, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:12:41+00:00, Normal    , Pulled           , "Container image ""grafana/k6:0.51.0"" already present on machine"             , 2026-04-23 06:12:40, 2026-04-23 06:19:40, ipto-uc1 , net_loss    , uc1-c-sim      , exp_87       , 20260423-061239, uc1-loadgen-d6d99dfbc-6bgtt, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:12:41+00:00, Normal    , Created          , Created container k6                                                           , 2026-04-23 06:12:40, 2026-04-23 06:19:40, ipto-uc1 , net_loss    , uc1-c-sim      , exp_87       , 20260423-061239, uc1-loadgen-d6d99dfbc-6bgtt, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:12:41+00:00, Normal    , Started          , Started container k6                                                           , 2026-04-23 06:12:40, 2026-04-23 06:19:40, ipto-uc1 , net_loss    , uc1-c-sim      , exp_87       , 20260423-061239, uc1-loadgen-d6d99dfbc-6bgtt, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:12:41+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 06:12:40, 2026-04-23 06:19:40, ipto-uc1 , net_loss    , uc1-c-sim      , exp_87       , 20260423-061239, uc1-loadgen-d6d99dfbc-6bgtt, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:12:41+00:00, Normal    , Created          , Created container istio-proxy                                                  , 2026-04-23 06:12:40, 2026-04-23 06:19:40, ipto-uc1 , net_loss    , uc1-c-sim      , exp_87       , 20260423-061239, uc1-loadgen-d6d99dfbc-6bgtt, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:12:41+00:00, Normal    , Started          , Started container istio-proxy                                                  , 2026-04-23 06:12:40, 2026-04-23 06:19:40, ipto-uc1 , net_loss    , uc1-c-sim      , exp_87       , 20260423-061239, uc1-loadgen-d6d99dfbc-6bgtt, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:26:52+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 06:26:51, 2026-04-23 06:33:52, ipto-uc1 , cpu         , uc1-c-upscaling, exp_87       , 20260423-062651, uc1-loadgen-d6d99dfbc-ttnld, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:26:52+00:00, Normal    , Created          , Created container: istio-init                                                  , 2026-04-23 06:26:51, 2026-04-23 06:33:52, ipto-uc1 , cpu         , uc1-c-upscaling, exp_87       , 20260423-062651, uc1-loadgen-d6d99dfbc-ttnld, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:26:52+00:00, Normal    , Started          , Started container istio-init                                                   , 2026-04-23 06:26:51, 2026-04-23 06:33:52, ipto-uc1 , cpu         , uc1-c-upscaling, exp_87       , 20260423-062651, uc1-loadgen-d6d99dfbc-ttnld, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:26:53+00:00, Normal    , Pulled           , "Container image ""grafana/k6:0.51.0"" already present on machine"             , 2026-04-23 06:26:51, 2026-04-23 06:33:52, ipto-uc1 , cpu         , uc1-c-upscaling, exp_87       , 20260423-062651, uc1-loadgen-d6d99dfbc-ttnld, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:26:53+00:00, Normal    , Created          , Created container: k6                                                          , 2026-04-23 06:26:51, 2026-04-23 06:33:52, ipto-uc1 , cpu         , uc1-c-upscaling, exp_87       , 20260423-062651, uc1-loadgen-d6d99dfbc-ttnld, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:26:53+00:00, Normal    , Started          , Started container k6                                                           , 2026-04-23 06:26:51, 2026-04-23 06:33:52, ipto-uc1 , cpu         , uc1-c-upscaling, exp_87       , 20260423-062651, uc1-loadgen-d6d99dfbc-ttnld, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:26:53+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 06:26:51, 2026-04-23 06:33:52, ipto-uc1 , cpu         , uc1-c-upscaling, exp_87       , 20260423-062651, uc1-loadgen-d6d99dfbc-ttnld, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:26:53+00:00, Normal    , Created          , Created container: istio-proxy                                                 , 2026-04-23 06:26:51, 2026-04-23 06:33:52, ipto-uc1 , cpu         , uc1-c-upscaling, exp_87       , 20260423-062651, uc1-loadgen-d6d99dfbc-ttnld, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:26:53+00:00, Normal    , Started          , Started container istio-proxy                                                  , 2026-04-23 06:26:51, 2026-04-23 06:33:52, ipto-uc1 , cpu         , uc1-c-upscaling, exp_87       , 20260423-062651, uc1-loadgen-d6d99dfbc-ttnld, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:33:58+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 06:33:57, 2026-04-23 06:40:58, ipto-uc1 , mem         , uc1-c-upscaling, exp_87       , 20260423-063357, uc1-loadgen-d6d99dfbc-rgd7s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:33:58+00:00, Normal    , Created          , Created container istio-init                                                   , 2026-04-23 06:33:57, 2026-04-23 06:40:58, ipto-uc1 , mem         , uc1-c-upscaling, exp_87       , 20260423-063357, uc1-loadgen-d6d99dfbc-rgd7s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:33:58+00:00, Normal    , Started          , Started container istio-init                                                   , 2026-04-23 06:33:57, 2026-04-23 06:40:58, ipto-uc1 , mem         , uc1-c-upscaling, exp_87       , 20260423-063357, uc1-loadgen-d6d99dfbc-rgd7s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:33:58+00:00, Normal    , Pulled           , "Container image ""grafana/k6:0.51.0"" already present on machine"             , 2026-04-23 06:33:57, 2026-04-23 06:40:58, ipto-uc1 , mem         , uc1-c-upscaling, exp_87       , 20260423-063357, uc1-loadgen-d6d99dfbc-rgd7s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:33:58+00:00, Normal    , Created          , Created container k6                                                           , 2026-04-23 06:33:57, 2026-04-23 06:40:58, ipto-uc1 , mem         , uc1-c-upscaling, exp_87       , 20260423-063357, uc1-loadgen-d6d99dfbc-rgd7s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:33:58+00:00, Normal    , Started          , Started container k6                                                           , 2026-04-23 06:33:57, 2026-04-23 06:40:58, ipto-uc1 , mem         , uc1-c-upscaling, exp_87       , 20260423-063357, uc1-loadgen-d6d99dfbc-rgd7s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:33:58+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 06:33:57, 2026-04-23 06:40:58, ipto-uc1 , mem         , uc1-c-upscaling, exp_87       , 20260423-063357, uc1-loadgen-d6d99dfbc-rgd7s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:33:58+00:00, Normal    , Created          , Created container istio-proxy                                                  , 2026-04-23 06:33:57, 2026-04-23 06:40:58, ipto-uc1 , mem         , uc1-c-upscaling, exp_87       , 20260423-063357, uc1-loadgen-d6d99dfbc-rgd7s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:33:58+00:00, Normal    , Started          , Started container istio-proxy                                                  , 2026-04-23 06:33:57, 2026-04-23 06:40:58, ipto-uc1 , mem         , uc1-c-upscaling, exp_87       , 20260423-063357, uc1-loadgen-d6d99dfbc-rgd7s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:48:10+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 06:48:09, 2026-04-23 06:55:09, ipto-uc1 , net_delay   , uc1-c-upscaling, exp_87       , 20260423-064808, uc1-loadgen-d6d99dfbc-54sl9, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:48:10+00:00, Normal    , Created          , Created container istio-init                                                   , 2026-04-23 06:48:09, 2026-04-23 06:55:09, ipto-uc1 , net_delay   , uc1-c-upscaling, exp_87       , 20260423-064808, uc1-loadgen-d6d99dfbc-54sl9, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:48:10+00:00, Normal    , Started          , Started container istio-init                                                   , 2026-04-23 06:48:09, 2026-04-23 06:55:09, ipto-uc1 , net_delay   , uc1-c-upscaling, exp_87       , 20260423-064808, uc1-loadgen-d6d99dfbc-54sl9, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:48:11+00:00, Normal    , Pulled           , "Container image ""grafana/k6:0.51.0"" already present on machine"             , 2026-04-23 06:48:09, 2026-04-23 06:55:09, ipto-uc1 , net_delay   , uc1-c-upscaling, exp_87       , 20260423-064808, uc1-loadgen-d6d99dfbc-54sl9, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:48:11+00:00, Normal    , Created          , Created container k6                                                           , 2026-04-23 06:48:09, 2026-04-23 06:55:09, ipto-uc1 , net_delay   , uc1-c-upscaling, exp_87       , 20260423-064808, uc1-loadgen-d6d99dfbc-54sl9, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:48:11+00:00, Normal    , Started          , Started container k6                                                           , 2026-04-23 06:48:09, 2026-04-23 06:55:09, ipto-uc1 , net_delay   , uc1-c-upscaling, exp_87       , 20260423-064808, uc1-loadgen-d6d99dfbc-54sl9, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:48:11+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 06:48:09, 2026-04-23 06:55:09, ipto-uc1 , net_delay   , uc1-c-upscaling, exp_87       , 20260423-064808, uc1-loadgen-d6d99dfbc-54sl9, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:48:11+00:00, Normal    , Created          , Created container istio-proxy                                                  , 2026-04-23 06:48:09, 2026-04-23 06:55:09, ipto-uc1 , net_delay   , uc1-c-upscaling, exp_87       , 20260423-064808, uc1-loadgen-d6d99dfbc-54sl9, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:48:11+00:00, Normal    , Started          , Started container istio-proxy                                                  , 2026-04-23 06:48:09, 2026-04-23 06:55:09, ipto-uc1 , net_delay   , uc1-c-upscaling, exp_87       , 20260423-064808, uc1-loadgen-d6d99dfbc-54sl9, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:41:04+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 06:41:03, 2026-04-23 06:48:04, ipto-uc1 , net_loss    , uc1-c-upscaling, exp_87       , 20260423-064103, uc1-loadgen-d6d99dfbc-kxv5s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:41:04+00:00, Normal    , Created          , Created container: istio-init                                                  , 2026-04-23 06:41:03, 2026-04-23 06:48:04, ipto-uc1 , net_loss    , uc1-c-upscaling, exp_87       , 20260423-064103, uc1-loadgen-d6d99dfbc-kxv5s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:41:04+00:00, Normal    , Started          , Started container istio-init                                                   , 2026-04-23 06:41:03, 2026-04-23 06:48:04, ipto-uc1 , net_loss    , uc1-c-upscaling, exp_87       , 20260423-064103, uc1-loadgen-d6d99dfbc-kxv5s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:41:05+00:00, Normal    , Pulled           , "Container image ""grafana/k6:0.51.0"" already present on machine"             , 2026-04-23 06:41:03, 2026-04-23 06:48:04, ipto-uc1 , net_loss    , uc1-c-upscaling, exp_87       , 20260423-064103, uc1-loadgen-d6d99dfbc-kxv5s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:41:05+00:00, Normal    , Created          , Created container: k6                                                          , 2026-04-23 06:41:03, 2026-04-23 06:48:04, ipto-uc1 , net_loss    , uc1-c-upscaling, exp_87       , 20260423-064103, uc1-loadgen-d6d99dfbc-kxv5s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:41:05+00:00, Normal    , Started          , Started container k6                                                           , 2026-04-23 06:41:03, 2026-04-23 06:48:04, ipto-uc1 , net_loss    , uc1-c-upscaling, exp_87       , 20260423-064103, uc1-loadgen-d6d99dfbc-kxv5s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:41:05+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 06:41:03, 2026-04-23 06:48:04, ipto-uc1 , net_loss    , uc1-c-upscaling, exp_87       , 20260423-064103, uc1-loadgen-d6d99dfbc-kxv5s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:41:05+00:00, Normal    , Created          , Created container: istio-proxy                                                 , 2026-04-23 06:41:03, 2026-04-23 06:48:04, ipto-uc1 , net_loss    , uc1-c-upscaling, exp_87       , 20260423-064103, uc1-loadgen-d6d99dfbc-kxv5s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:41:05+00:00, Normal    , Started          , Started container istio-proxy                                                  , 2026-04-23 06:41:03, 2026-04-23 06:48:04, ipto-uc1 , net_loss    , uc1-c-upscaling, exp_87       , 20260423-064103, uc1-loadgen-d6d99dfbc-kxv5s, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:55:15+00:00, Normal    , Pulled           , "Container image ""docker.io/istio/proxyv2:1.22.0"" already present on machine", 2026-04-23 06:55:14, 2026-04-23 07:02:15, ipto-uc1 , cpu         , uc1-frontend   , exp_87       , 20260423-065514, uc1-loadgen-d6d99dfbc-jkskz, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:55:15+00:00, Normal    , Created          , Created container: istio-init                                                  , 2026-04-23 06:55:14, 2026-04-23 07:02:15, ipto-uc1 , cpu         , uc1-frontend   , exp_87       , 20260423-065514, uc1-loadgen-d6d99dfbc-jkskz, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:55:15+00:00, Normal    , Started          , Started container istio-init                                                   , 2026-04-23 06:55:14, 2026-04-23 07:02:15, ipto-uc1 , cpu         , uc1-frontend   , exp_87       , 20260423-065514, uc1-loadgen-d6d99dfbc-jkskz, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:55:16+00:00, Normal    , Pulled           , "Container image ""grafana/k6:0.51.0"" already present on machine"             , 2026-04-23 06:55:14, 2026-04-23 07:02:15, ipto-uc1 , cpu         , uc1-frontend   , exp_87       , 20260423-065514, uc1-loadgen-d6d99dfbc-jkskz, uc1-loadgen,                 0,             0,                 0
2026-04-23T06:55:16+00:00, Normal    , Created          , Created container: k6                                                          , 2026-04-23 06:55:14, 2026-04-23 07:02:15, ipto-uc1 , cpu         , uc1-frontend   , exp_87       , 20260423-065514, uc1-loadgen-d6d99dfbc-jkskz, uc1-loadgen,                 0,             0,                 0
