0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4869042,-0.55186266,-1.1496763,-0.6778067,-0.59873456,-0.58574355,-0.039595857,0.0,-0.039595857,-0.041694004
-0.024881626,0.5254439,1.4118487,-0.6781523,-0.41480163,-0.0316735,-0.039595857,0.0,-0.039595857,-0.041694004
-0.55833834,-0.50856763,-0.070665725,-0.07667017,-0.607165,-0.47570777,-0.039595857,0.0,-0.039595857,-0.041694004
0.8783727,0.3173117,-0.2617459,-0.046484962,-0.16359666,0.4268302,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7461533,-0.7432355,-0.4353328,-0.6781523,-0.64590514,-0.69326264,-0.039595857,0.0,-0.039595857,-0.041694004
2.7170095,2.7628891,0.13706338,-0.6725933,2.2492795,3.471666,-0.039595857,0.0,-0.039595857,-0.041694004
-0.38815078,-0.5009935,0.19551823,-0.6723466,2.419821,-0.23754843,-0.039595857,0.0,-0.039595857,-0.041694004
-0.74325556,-0.7615289,-0.4899933,-0.1885554,-0.64955366,-0.68369853,-0.039595857,0.0,-0.039595857,-0.041694004
0.93083227,0.8000268,-0.33490312,-0.4171395,0.17710364,0.6921355,-0.039595857,0.0,-0.039595857,-0.041694004
0.102983296,0.00350984,0.58654505,1.4546561,0.102619864,0.030781465,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6649186,-0.5120579,-0.44345832,-0.6780373,-0.54353416,-0.37280872,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6333294,-0.62410736,-0.29906785,-0.455873,-0.6019482,-0.6062472,-0.039595857,0.0,-0.039595857,-0.041694004
