0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5363031,-0.6101465,-0.58845264,-0.6774874,-0.58872074,-0.55975723,-0.039595857,0.0,-0.039595857,-0.041694004
-0.112644866,0.418679,0.2878479,-0.6781523,-0.4737061,-0.1753149,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6079502,-0.6157674,-0.16130503,-0.02626353,-0.6309176,-0.5817178,-0.039595857,0.0,-0.039595857,-0.041694004
0.6798005,0.26862732,-0.837598,0.580812,-0.28310642,0.22834724,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7602782,-0.75610507,-0.8350097,-0.6781523,-0.64962286,-0.6971291,-0.039595857,0.0,-0.039595857,-0.041694004
2.4031143,2.6619055,0.3740454,0.8474617,1.5519747,2.7621677,-0.039595857,0.0,-0.039595857,-0.041694004
-0.42661232,-0.5109394,0.6766755,-0.12353281,1.8167197,-0.31784713,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7534657,-0.76274604,-0.4945649,-0.12701812,-0.6544892,-0.6971856,-0.039595857,0.0,-0.039595857,-0.041694004
0.73451144,0.7272039,-0.82747555,-0.2637007,-0.007020932,0.50097686,-0.039595857,0.0,-0.039595857,-0.041694004
-0.06647093,-0.13889754,0.06383069,0.34510797,-0.0853054,-0.1336603,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6699308,-0.55509454,-0.75570244,-0.6772069,-0.5702795,-0.4410697,-0.039595857,0.0,-0.039595857,-0.041694004
-0.67500204,-0.63981324,-1.0196556,-0.43428624,-0.6156812,-0.6295247,-0.039595857,0.0,-0.039595857,-0.041694004
