0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.49991235,-0.56670225,-0.32227814,-0.6772134,-0.5793005,-0.56385225,-0.039595857,0.0,-0.039595857,-0.041694004
-0.17263052,0.29739776,1.6286216,0.17190391,-0.41172266,-0.057104796,-0.039595857,0.0,-0.039595857,-0.041694004
-0.5670051,-0.5798958,-0.4651401,0.7225568,-0.600224,-0.44744754,-0.039595857,0.0,-0.039595857,-0.041694004
0.99386376,0.45628947,0.5674213,0.6646005,-0.16560473,0.3263908,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7437391,-0.7478843,-0.70786065,-0.6746584,-0.64638084,-0.69336236,-0.039595857,0.0,-0.039595857,-0.041694004
3.145486,2.9808636,0.6439006,-0.6718056,2.317791,3.339847,-0.039595857,0.0,-0.039595857,-0.041694004
-0.3984682,-0.5113833,1.1194103,-0.6560046,2.8739922,-0.16956058,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7485529,-0.7644343,-0.5390412,-0.15046374,-0.65050775,-0.6861787,-0.039595857,0.0,-0.039595857,-0.041694004
0.95394737,0.786968,-0.3442684,-0.2711524,0.22617373,0.611419,-0.039595857,0.0,-0.039595857,-0.041694004
0.18682621,0.016902566,0.36402705,2.2162347,0.15356998,0.059514873,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6486163,-0.53325206,-0.7161627,-0.67801136,-0.54537046,-0.39838874,-0.039595857,0.0,-0.039595857,-0.041694004
-0.63250595,-0.6062092,-0.32529408,-0.6735499,-0.603092,-0.6119522,-0.039595857,0.0,-0.039595857,-0.041694004
