0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5341996,-0.55790645,-0.45724943,-0.67784363,-0.56453955,-0.5280781,-0.039595857,0.0,-0.039595857,-0.041694004
-0.11211372,0.4300098,-0.4055228,0.45669645,-0.40057412,-0.00014345207,-0.039595857,0.0,-0.039595857,-0.041694004
-0.5573227,-0.56382024,-0.012327571,1.5868605,-0.6002552,-0.4438785,-0.039595857,0.0,-0.039595857,-0.041694004
1.0168097,0.44240397,-0.05508817,0.43179148,-0.3020749,0.0630981,-0.039595857,0.0,-0.039595857,-0.041694004
-0.752226,-0.7680817,-0.26144376,-0.6781523,-0.6460871,-0.69305974,-0.039595857,0.0,-0.039595857,-0.041694004
3.2839463,3.1605377,0.7056818,-0.6759148,2.3530974,3.390561,-0.039595857,0.0,-0.039595857,-0.041694004
-0.43408215,-0.51165724,1.92659,-0.6598795,2.7574599,-0.18767293,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7464601,-0.75888956,-0.39768568,-0.23193087,-0.6505436,-0.6870588,-0.039595857,0.0,-0.039595857,-0.041694004
1.0046552,0.8523773,-0.25653777,-0.10270172,0.14581363,0.47939965,-0.039595857,0.0,-0.039595857,-0.041694004
0.20398082,0.0827721,0.07996356,2.7416058,0.1561095,0.056171726,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6510053,-0.5578207,-0.8187577,-0.67805433,-0.54104817,-0.3791557,-0.039595857,0.0,-0.039595857,-0.041694004
-0.62877756,-0.6050087,-0.01084176,-0.6735499,-0.6012268,-0.6064953,-0.039595857,0.0,-0.039595857,-0.041694004
