0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.52709514,-0.58463746,-1.1496187,-0.67774385,-0.57084787,-0.54890615,-0.039595857,0.0,-0.039595857,-0.041694004
-0.10387063,0.38294813,2.171434,-0.6781523,-0.41938508,-0.07676579,-0.039595857,0.0,-0.039595857,-0.041694004
-0.56218815,-0.5348958,-0.92943925,-0.3501975,-0.5981985,-0.43959102,-0.039595857,0.0,-0.039595857,-0.041694004
0.9575153,0.43055764,0.2887561,-0.12494494,-0.1757963,0.32647595,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7432579,-0.7367342,-0.4189547,-0.6750353,-0.62060404,-0.6910576,-0.039595857,0.0,-0.039595857,-0.041694004
2.758374,2.5280855,0.57178694,0.67084414,2.2363808,3.2301378,-0.039595857,0.0,-0.039595857,-0.041694004
-0.43221924,-0.50250626,-0.58815646,-0.20944177,2.6229203,-0.20734082,-0.039595857,0.0,-0.039595857,-0.041694004
-0.74528503,-0.7546189,-0.8266405,0.03458596,-0.65008056,-0.68419296,-0.039595857,0.0,-0.039595857,-0.041694004
0.9080071,0.7675146,-0.2773023,-0.44895634,0.15678313,0.51424277,-0.039595857,0.0,-0.039595857,-0.041694004
0.12776637,0.036204662,0.21191269,0.85143703,0.046089932,-0.053221904,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6851808,-0.56412065,-0.69645756,-0.67801756,-0.5491696,-0.40917885,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6331598,-0.59565234,-0.04902707,-0.53324026,-0.6028307,-0.611016,-0.039595857,0.0,-0.039595857,-0.041694004
