0,1,2,3,4,5,6,7,8,9,10,11,12
-0.45069602,-0.5711526,-0.5621996,-0.2645502,0.27870122,-0.27870122,-0.30967703,-0.36850432,-0.26729965,-0.43492344,-0.32829276,-0.32829368,-0.5735162
-0.40436924,-0.53281754,-0.5238274,-0.2645502,0.27870122,-0.27870122,-0.43796137,-0.32991207,-0.26502076,-0.43577346,-0.32727268,-0.32727182,-0.5323483
-0.4848807,-0.60469586,-0.5957753,-0.2645502,0.27870122,-0.27870122,-0.45386136,-0.3738954,-0.26937702,-0.44516253,-0.32950354,-0.32950452,-0.60646874
-0.48479897,-0.60469586,-0.5957753,-0.2645502,0.15104185,-0.15104185,-0.4455562,-0.26193845,-0.2650444,-0.4453063,-0.32888928,-0.328889,-0.606058
-0.43846053,-0.5639648,-0.55500484,-0.2645502,0.27870122,-0.27870122,-0.48157257,-0.4801218,-0.3776587,-0.446433,-0.32363817,-0.32363793,-0.56393164
-0.4507544,-0.57594454,-0.56699616,-0.2645502,0.27870122,-0.27870122,-0.48572233,-0.48211703,-0.39435625,-0.4470674,-0.32837924,-0.32838002,-0.575068
0.024188438,-0.1350907,-0.12571579,-0.2645502,0.27870122,-0.27870122,-0.4496146,-0.46873143,-0.27680466,-0.42830664,-0.2983229,-0.29832298,-0.1341334
0.32909518,0.15242268,0.16207574,-0.2645502,0.27870122,-0.27870122,0.90150774,-0.27616853,-0.25264993,2.3801637,-0.3074746,-0.3074753,0.15093826
-0.4847289,-0.60469586,-0.5957753,-0.2645502,0.15067866,-0.15067866,1.4046738,2.4908009,1.1104735,-0.11282122,-0.32602867,-0.3260286,-0.60614926
2.2447329,1.9493812,1.9607728,-0.2645502,0.27870122,-0.27870122,-0.4107223,-0.36582115,-0.25681132,-0.3831243,-0.21244256,-0.21244201,1.9485875
3.85718,3.4348671,3.4476957,-0.2645502,0.27870122,-0.27870122,-0.46032727,-0.4772034,-0.30699134,-0.42788357,0.084853336,0.08485241,3.4336438
0.15492614,-0.010501563,-0.001006122,-0.2645502,0.27870122,-0.27870122,-0.14263414,-0.081226684,-0.1055168,-0.16549343,-0.29878193,-0.29878226,-0.008210776
-0.31666595,-0.4465635,-0.43748996,-0.2645502,0.27870122,-0.27870122,-0.48144853,-0.48040554,-0.39355415,-0.4462052,-0.3250973,-0.32509738,-0.44731972
0.4289873,0.24826047,0.09972091,4.184094,-3.725343,3.725343,3.2154984,2.87885,2.6527712,2.842815,4.1295147,4.1295137,0.24632728
0.15461092,-0.010501563,-0.001006122,-0.2645502,0.27870122,-0.27870122,-0.47793955,-0.47922495,-0.3472799,-0.4456634,0.087793775,0.08779338,-0.01051563
