0,1,2,3,4,5,6,7,8,9,10,11,12
-0.47777057,-0.5855283,-0.57658917,-0.2645502,0.27870122,-0.27870122,-0.4501827,-0.3210526,-0.26705173,-0.44519094,-0.32853225,-0.32853156,-0.58323765
-0.44930667,-0.54719317,-0.53821695,-0.2645502,0.27870122,-0.27870122,-0.45342648,-0.45603332,-0.27301013,-0.44533968,-0.32769403,-0.32769445,-0.54677075
-0.4983304,-0.6094878,-0.6005718,-0.2645502,0.27870122,-0.27870122,-0.45265448,-0.34193444,-0.2682459,-0.44521847,-0.3295501,-0.3295496,-0.61075896
-0.49830705,-0.6094878,-0.6005718,-0.2645502,0.24126367,-0.24126367,-0.44336876,-0.2452687,-0.26342168,-0.4451901,-0.32904893,-0.3290492,-0.6108046
-0.4698665,-0.57594454,-0.56699616,-0.2645502,0.27870122,-0.27870122,-0.48683855,-0.48195302,-0.3942794,-0.44756916,-0.3243766,-0.32437578,-0.5738357
-0.4778406,-0.5855283,-0.57658917,-0.2645502,0.27870122,-0.27870122,-0.48733306,-0.48241395,-0.3944954,-0.4485102,-0.32859877,-0.32859847,-0.58332896
-0.19399571,-0.19259337,-0.18327409,-0.2645502,0.27870122,-0.27870122,-0.46976152,-0.4740962,-0.29927036,-0.44537097,-0.30212152,-0.3021212,-0.19145809
-0.011093696,0.05658489,0.066145234,-0.2645502,0.27870122,-0.27870122,0.25368473,-0.2889353,-0.25931218,1.3999316,-0.31095615,-0.31095698,0.05700975
-0.4983304,-0.6094878,-0.6005718,-0.2645502,0.24120128,-0.24120128,1.0074866,2.3008428,1.0466125,-0.22744898,-0.32662517,-0.32662532,-0.6108503
1.1372218,1.6283246,1.6394056,-0.2645502,0.27870122,-0.27870122,-0.44475695,-0.45908648,-0.27030858,-0.42792702,-0.22693853,-0.22693948,1.6293766
2.1034527,2.917343,2.929671,-0.2645502,0.27870122,-0.27870122,-0.4800167,-0.48077345,-0.3937266,-0.4436202,0.031383246,0.031383857,2.9156678
-0.115667515,-0.091963686,-0.08254705,-0.2645502,0.27870122,-0.27870122,-0.27903762,-0.11280554,-0.24762997,-0.31013766,-0.30340326,-0.30340326,-0.092646025
-0.39794794,-0.47052297,-0.46147257,-0.2645502,0.27870122,-0.27870122,-0.48655567,-0.4819573,-0.3942814,-0.44729397,-0.3257537,-0.32575285,-0.47228518
0.04960512,0.13804701,0.008586929,3.6448643,-3.7556205,3.7556205,1.8371048,2.2711825,1.1921161,2.156436,3.5800142,3.580014,0.13888912
-0.115760915,-0.091963686,-0.08254705,-0.2645502,0.27870122,-0.27870122,-0.48408708,-0.4811933,-0.39392334,-0.44662234,0.0343259,0.034325667,-0.09109424
