0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.48186398,-0.55735475,-1.1497389,-0.6778751,-0.5838631,-0.55479896,-0.039595857,0.0,-0.039595857,-0.041694004
-0.10244489,0.36113125,1.8809114,-0.6781523,-0.41568756,-0.026299989,-0.039595857,0.0,-0.039595857,-0.041694004
-0.5488795,-0.53466713,-0.28544027,-0.26849195,-0.59602344,-0.42419162,-0.039595857,0.0,-0.039595857,-0.041694004
1.0357928,0.43592358,-0.1902071,-0.046484962,-0.16787095,0.4340916,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7460097,-0.7373693,-0.79086226,-0.6781523,-0.6455492,-0.6927884,-0.039595857,0.0,-0.039595857,-0.041694004
3.1923087,3.1841676,-0.1503157,-0.6725933,1.5766119,2.5637767,-0.039595857,0.0,-0.039595857,-0.041694004
-0.42148608,-0.5155535,1.3812075,-0.67273855,2.6310878,-0.2039435,-0.039595857,0.0,-0.039595857,-0.041694004
-0.74726266,-0.76308894,-0.6104809,-0.2693892,-0.64946496,-0.6835335,-0.039595857,0.0,-0.039595857,-0.041694004
0.99592674,0.90291464,-0.34345746,-0.43100813,0.1779411,0.6968588,-0.039595857,0.0,-0.039595857,-0.041694004
0.13405645,0.026977811,0.6966514,0.89204836,0.09762333,0.030648075,-0.039595857,0.0,-0.039595857,-0.041694004
-0.69210464,-0.57407415,-0.66059434,-0.6780674,-0.5431497,-0.36916468,-0.039595857,0.0,-0.039595857,-0.041694004
-0.622317,-0.6006648,-0.18114462,-0.5074792,-0.61185145,-0.62441754,-0.039595857,0.0,-0.039595857,-0.041694004
