0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.519067,-0.61225045,0.3369846,-0.6781523,-0.59068096,-0.5643232,-0.039595857,0.0,-0.039595857,-0.041694004
-0.13613811,0.3481637,4.6774826,6.034532,-0.45894295,-0.13015209,-0.039595857,0.0,-0.039595857,-0.041694004
-0.60304755,-0.6369462,-0.06261508,-0.6729826,-0.62404317,-0.5487893,-0.039595857,0.0,-0.039595857,-0.041694004
0.7782657,0.44304246,-0.021801684,1.037583,-0.239151,0.33904096,-0.039595857,0.0,-0.039595857,-0.041694004
-0.75362897,-0.7572683,-0.38755003,-0.06414416,-0.6482241,-0.69540226,-0.039595857,0.0,-0.039595857,-0.041694004
2.7218263,3.0034697,1.8355788,0.4009112,1.7254804,2.9660423,-0.039595857,0.0,-0.039595857,-0.041694004
-0.45814297,-0.51879364,3.0808713,-0.65511394,1.9978696,-0.2892019,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7513062,-0.7546214,-0.2873205,-0.67669135,-0.6527844,-0.6918686,-0.039595857,0.0,-0.039595857,-0.041694004
0.8133931,0.8398384,-0.3223141,-0.6775016,0.032027565,0.5657827,-0.039595857,0.0,-0.039595857,-0.041694004
-0.019126236,-0.14432938,0.52920556,1.608184,-0.017016595,-0.089737855,-0.039595857,0.0,-0.039595857,-0.041694004
-0.67630225,-0.5429678,-0.27921355,-0.21780601,-0.57208353,-0.44732815,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6536825,-0.6250498,-1.1481284,-0.6738467,-0.6121165,-0.62391543,-0.039595857,0.0,-0.039595857,-0.041694004
