window_ts,source,destination,total_request,new_request,success_count,error_count,success_rate,error_rate,average_latency,p50_latency,p90_latency,p99_latency,istio_request_bytes,throughput,request_rate
2026-03-03 20:14:58+00:00,frontend,productcatalogservice,-0.49710451642835474,2.3375243266222556,2.3492913692296353,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4750421166911096,-0.4802877168450324,-0.374253227312609,-0.43707679716982245,-0.028037570314465243,-0.028037911428595873,2.338313302229917
2026-03-03 20:14:58+00:00,frontend,recommendationservice,-0.5155044648527918,-0.1782176977353384,-0.16888451424563852,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.24195791227314647,-0.10522707523658714,-0.21841822627264443,-0.2890278732832613,-0.30745466939299776,-0.30745391723450066,-0.18004792126690272
2026-03-03 20:14:58+00:00,frontend,shippingservice,-0.517862833876736,-0.5040661885092743,-0.49504824772434064,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.48411585231355514,-0.48126338363329124,-0.39395618274255545,-0.44664648010344155,-0.32658082792409476,-0.32657991770840505,-0.502408016260524
2026-03-03 20:14:58+00:00,loadgenerator,frontend,-0.5141501539281504,0.0038741059324493474,-0.10173315735296455,2.9708274003597737,-3.77960996267454,3.779609962674541,2.4241670445548937,2.0772460160395556,1.2242415020786614,2.6637267909771567,2.9247020254660083,2.9247024756307733,0.006257318399522643
2026-03-03 20:14:58+00:00,recommendationservice,productcatalogservice,-0.5155044648527918,-0.1782176977353384,-0.16888451424563852,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.48353187316068685,-0.48131006724432,-0.39397806092272847,-0.4464001130956705,-0.023061442807939838,-0.023061783834262346,-0.1804586873514195
2026-03-03 20:15:00+00:00,checkoutservice,cartservice,-0.5179912599126935,-0.5855283112027584,-0.5765891810940162,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.3613641060621593,-0.29167403958663707,-0.26420810023954433,-0.438787178540733,-0.3286963473720561,-0.3286973168106896,-0.5877560804879163
2026-03-03 20:15:00+00:00,checkoutservice,currencyservice,-0.5174075052037963,-0.5519850842113238,-0.5430135026476792,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4563165080770351,-0.46253786417912046,-0.2750826678539229,-0.44191496061915786,-0.32782264227509933,-0.3278236433772536,-0.5527953226279256
2026-03-03 20:15:00+00:00,checkoutservice,emailservice,-0.5184232383972773,-0.614279648623988,-0.6053683340480194,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.45424199432387025,-0.37194289435367633,-0.2689036969101866,-0.44510906755982166,-0.329590010199654,-0.3295905255892778,-0.6132235777279618
2026-03-03 20:15:00+00:00,checkoutservice,paymentservice,-0.5184232383972773,-0.614279648623988,-0.6053683340480194,-0.2645502137504491,0.19732702524767934,-0.19732702524767623,-0.440630498008684,-0.23796136874889345,-0.2621617042117925,-0.44366021045115284,-0.32913541744616126,-0.3291364185714806,-0.6129953743476746
2026-03-03 20:15:00+00:00,checkoutservice,productcatalogservice,-0.5178161335000243,-0.5759445320623485,-0.5669961301093485,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.48567194185789114,-0.4819180191619756,-0.3942629763630174,-0.44717043013115426,-0.3247624569101238,-0.3247619584885424,-0.5768935995862482
2026-03-03 20:15:00+00:00,checkoutservice,shippingservice,-0.5180146101010493,-0.5903202007729633,-0.58138570658635,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.48771113132193694,-0.48222618971670855,-0.3944073998720752,-0.44803293328677224,-0.32878393963431446,-0.328783932307236,-0.5886460736710362
2026-03-03 20:15:00+00:00,frontend,adservice,-0.5126674169675518,-0.2740554891394372,-0.2648150240923156,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4678533699801181,-0.4747433204633168,-0.3006105619689533,-0.4445307326565098,-0.3071553034333806,-0.30715427671880424,-0.27580205963538884
2026-03-03 20:15:00+00:00,frontend,cartservice,-0.5091298634316352,-0.06800423762062477,-0.05856442792195986,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,0.8206188498074269,-0.24140198769829113,-0.2536557280872119,2.275948448817778,-0.3144465276942788,-0.31444611356783203,-0.0677262174895698
2026-03-03 20:15:00+00:00,frontend,checkoutservice,-0.5184232383972773,-0.614279648623988,-0.6053683340480194,-0.2645502137504491,0.19598076095454706,-0.1959807609545457,1.1355762501298197,2.18740271196229,1.0245078879346143,-0.1624752299890666,-0.3268890639862191,-0.326889093584465,-0.6134061404321914
2026-03-03 20:15:00+00:00,frontend,currencyservice,-0.48736748788395096,1.2066383880538893,1.2173113530388455,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4432017838827441,-0.46406006803758804,-0.2707005533971547,-0.4063803677899136,-0.24549478585475076,-0.2454939903643332,1.2079763189916295
2026-03-03 20:15:00+00:00,frontend,productcatalogservice,-0.4681035824903462,2.3375243266222556,2.3492913692296353,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4750421166911096,-0.4802877168450324,-0.374253227312609,-0.43707679716982245,-0.028037570314465243,-0.028037911428595873,2.338313302229917
2026-03-03 20:15:00+00:00,frontend,recommendationservice,-0.5110445788768178,-0.1782176977353384,-0.16888451424563852,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.24195791227314647,-0.10522707523658714,-0.21841822627264443,-0.2890278732832613,-0.30745466939299776,-0.30745391723450066,-0.18004792126690272
2026-03-03 20:15:00+00:00,frontend,shippingservice,-0.5165318731404507,-0.5016702437241719,-0.49264998497817375,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.48495248336972036,-0.48143191336479285,-0.39403516386138676,-0.44686091175945525,-0.32655089132813303,-0.32654999695138415,-0.5017234061196626
2026-03-03 20:15:00+00:00,loadgenerator,frontend,-0.5078689532604175,0.0038741059324493474,-0.10173315735296455,2.9708274003597737,-3.77960996267454,3.779609962674541,2.4241670445548937,2.0772460160395556,1.2242415020786614,2.6637267909771567,2.9247020254660083,2.9247024756307733,0.006257318399522643
2026-03-03 20:15:00+00:00,recommendationservice,productcatalogservice,-0.5110445788768178,-0.1782176977353384,-0.16888451424563852,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.48353187316068685,-0.48131006724432,-0.39397806092272847,-0.4464001130956705,-0.023061442807939838,-0.023061783834262346,-0.1804586873514195
2026-03-03 20:15:02+00:00,checkoutservice,cartservice,-0.5175009059572199,-0.5855283112027584,-0.5765891810940162,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.3613641060621593,-0.29167403958663707,-0.26420810023954433,-0.438787178540733,-0.3286963473720561,-0.3286973168106896,-0.5877560804879163
2026-03-03 20:15:02+00:00,checkoutservice,currencyservice,-0.5165668984229845,-0.5519850842113238,-0.5430135026476792,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4563165080770351,-0.46253786417912046,-0.2750826678539229,-0.44191496061915786,-0.32782264227509933,-0.3278236433772536,-0.5527953226279256
2026-03-03 20:15:02+00:00,checkoutservice,emailservice,-0.5181897365137185,-0.614279648623988,-0.6053683340480194,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.45424199432387025,-0.37194289435367633,-0.2689036969101866,-0.44510906755982166,-0.329590010199654,-0.3295905255892778,-0.6132235777279618
2026-03-03 20:15:02+00:00,checkoutservice,paymentservice,-0.5181780614195405,-0.614279648623988,-0.6053683340480194,-0.2645502137504491,0.19732702524767934,-0.19732702524767623,-0.440630498008684,-0.23796136874889345,-0.2621617042117925,-0.44366021045115284,-0.32913541744616126,-0.3291364185714806,-0.6129953743476746
2026-03-03 20:15:02+00:00,checkoutservice,productcatalogservice,-0.5172090286027713,-0.5759445320623485,-0.5669961301093485,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.48567194185789114,-0.4819180191619756,-0.3942629763630174,-0.44717043013115426,-0.3247624569101238,-0.3247619584885424,-0.5768935995862482
2026-03-03 20:15:02+00:00,checkoutservice,shippingservice,-0.5175242561455757,-0.5903202007729633,-0.58138570658635,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4880022643042207,-0.48230959903869325,-0.39444648948263106,-0.44829149248229316,-0.32878283087150106,-0.328782079089358,-0.5884863313048352
2026-03-03 20:15:02+00:00,frontend,adservice,-0.5091415385258132,-0.2740554891394372,-0.2648150240923156,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4678533699801181,-0.4747433204633168,-0.3006105619689533,-0.4445307326565098,-0.3071553034333806,-0.30715427671880424,-0.27580205963538884
2026-03-03 20:15:02+00:00,frontend,cartservice,-0.5035725186029347,-0.06800423762062477,-0.05856442792195986,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,0.8206188498074269,-0.24140198769829113,-0.2536557280872119,2.275948448817778,-0.3144465276942788,-0.31444611356783203,-0.0677262174895698
2026-03-03 20:15:02+00:00,frontend,checkoutservice,-0.5181897365137185,-0.614279648623988,-0.6053683340480194,-0.2645502137504491,0.19598076095454706,-0.1959807609545457,1.1355762501298197,2.18740271196229,1.0245078879346143,-0.1624752299890666,-0.3268890639862191,-0.326889093584465,-0.6134061404321914
2026-03-03 20:15:02+00:00,frontend,currencyservice,-0.46938784284991986,1.2066383880538893,1.2173113530388455,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4432017838827441,-0.46406006803758804,-0.2707005533971547,-0.4063803677899136,-0.24549478585475076,-0.2454939903643332,1.2079763189916295
2026-03-03 20:15:02+00:00,frontend,productcatalogservice,-0.4390792983639818,2.3375243266222556,2.3492913692296353,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4750421166911096,-0.4802877168450324,-0.374253227312609,-0.43707679716982245,-0.028037570314465243,-0.028037911428595873,2.338313302229917
2026-03-03 20:15:02+00:00,frontend,recommendationservice,-0.506573017806666,-0.1782176977353384,-0.16888451424563852,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.24195791227314647,-0.10522707523658714,-0.21841822627264443,-0.2890278732832613,-0.30745466939299776,-0.30745391723450066,-0.18004792126690272
2026-03-03 20:15:02+00:00,frontend,shippingservice,-0.5152009124041652,-0.49927429893906944,-0.4902517222320068,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4857891144258856,-0.48160044309629446,-0.394114144980218,-0.4470753434154689,-0.3265209547321713,-0.3265200761943632,-0.5010387959788012
2026-03-03 20:15:02+00:00,loadgenerator,frontend,-0.5015877525926846,0.0038741059324493474,-0.10173315735296455,2.9708274003597737,-3.77960996267454,3.779609962674541,2.4241670445548937,2.0772460160395556,1.2242415020786614,2.6637267909771567,2.9247020254660083,2.9247024756307733,0.006257318399522643
2026-03-03 20:15:02+00:00,recommendationservice,productcatalogservice,-0.5065846929008438,-0.1782176977353384,-0.16888451424563852,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.48353187316068685,-0.48131006724432,-0.39397806092272847,-0.4464001130956705,-0.023061442807939838,-0.023061783834262346,-0.1804586873514195
2026-03-03 20:15:04+00:00,checkoutservice,cartservice,-0.5170105520017463,-0.5855283112027584,-0.5765891810940162,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.3613641060621593,-0.29167403958663707,-0.26420810023954433,-0.438787178540733,-0.3286963473720561,-0.3286973168106896,-0.5877560804879163
2026-03-03 20:15:04+00:00,checkoutservice,currencyservice,-0.5157262916421727,-0.5519850842113238,-0.5430135026476792,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4563165080770351,-0.46253786417912046,-0.2750826678539229,-0.44191496061915786,-0.32782264227509933,-0.3278236433772536,-0.5527953226279256
2026-03-03 20:15:04+00:00,checkoutservice,emailservice,-0.5179328844418037,-0.614279648623988,-0.6053683340480194,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.45424199432387025,-0.37194289435367633,-0.2689036969101866,-0.44510906755982166,-0.329590010199654,-0.3295905255892778,-0.6132235777279618
2026-03-03 20:15:04+00:00,checkoutservice,paymentservice,-0.5179328844418037,-0.614279648623988,-0.6053683340480194,-0.2645502137504491,0.19732702524767934,-0.19732702524767623,-0.440630498008684,-0.23796136874889345,-0.2621617042117925,-0.44366021045115284,-0.32913541744616126,-0.3291364185714806,-0.6129953743476746
2026-03-03 20:15:04+00:00,checkoutservice,productcatalogservice,-0.5166135987996963,-0.5759445320623485,-0.5669961301093485,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.48567194185789114,-0.4819180191619756,-0.3942629763630174,-0.44717043013115426,-0.3247624569101238,-0.3247619584885424,-0.5768935995862482
2026-03-03 20:15:04+00:00,checkoutservice,shippingservice,-0.5170455772842801,-0.5903202007729633,-0.58138570658635,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4880022643042207,-0.48230959903869325,-0.39444648948263106,-0.44829149248229316,-0.32878283087150106,-0.328782079089358,-0.5884863313048352
2026-03-03 20:15:04+00:00,frontend,adservice,-0.5056156600840747,-0.2740554891394372,-0.2648150240923156,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4678533699801181,-0.4747433204633168,-0.3006105619689533,-0.4445307326565098,-0.3071553034333806,-0.30715427671880424,-0.27580205963538884
2026-03-03 20:15:04+00:00,frontend,cartservice,-0.49801517377423427,-0.06800423762062477,-0.05856442792195986,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,0.8206188498074269,-0.24140198769829113,-0.2536557280872119,2.275948448817778,-0.3144465276942788,-0.31444611356783203,-0.0677262174895698
2026-03-03 20:15:04+00:00,frontend,checkoutservice,-0.5179562346301596,-0.614279648623988,-0.6053683340480194,-0.2645502137504491,0.19598076095454706,-0.1959807609545457,1.1355762501298197,2.18740271196229,1.0245078879346143,-0.1624752299890666,-0.3268890639862191,-0.326889093584465,-0.6134061404321914
2026-03-03 20:15:04+00:00,frontend,currencyservice,-0.45138484762753295,1.2066383880538893,1.2173113530388455,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4432017838827441,-0.46406006803758804,-0.2707005533971547,-0.4063803677899136,-0.24549478585475076,-0.2454939903643332,1.2079763189916295
2026-03-03 20:15:04+00:00,frontend,productcatalogservice,-0.4100783644259733,2.3375243266222556,2.3492913692296353,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4750421166911096,-0.4802877168450324,-0.374253227312609,-0.43707679716982245,-0.028037570314465243,-0.028037911428595873,2.338313302229917
2026-03-03 20:15:04+00:00,frontend,recommendationservice,-0.5021248069248699,-0.18300958730554334,-0.1736810397379724,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.2555648740071837,-0.10841483871094115,-0.24557227897882652,-0.2986642634748097,-0.3074258415598495,-0.30742493100615326,-0.18232995506977412
2026-03-03 20:15:04+00:00,frontend,shippingservice,-0.5138582765737019,-0.49927429893906944,-0.4902517222320068,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4857891144258856,-0.48160044309629446,-0.394114144980218,-0.4470753434154689,-0.3265209547321713,-0.3265200761943632,-0.5010387959788012
2026-03-03 20:15:04+00:00,loadgenerator,frontend,-0.49530655192495165,0.0038741059324493474,-0.10173315735296455,2.9708274003597737,-3.77960996267454,3.779609962674541,2.4241670445548937,2.0772460160395556,1.2242415020786614,2.6637267909771567,2.9247020254660083,2.9247024756307733,0.006257318399522643
2026-03-03 20:15:04+00:00,recommendationservice,productcatalogservice,-0.5021248069248699,-0.1782176977353384,-0.16888451424563852,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.48353187316068685,-0.48131006724432,-0.39397806092272847,-0.4464001130956705,-0.023061442807939838,-0.023061783834262346,-0.1804586873514195
2026-03-03 20:15:06+00:00,checkoutservice,cartservice,-0.5165201980462727,-0.5855283112027584,-0.5765891810940162,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.3613641060621593,-0.29167403958663707,-0.26420810023954433,-0.438787178540733,-0.3286963473720561,-0.3286973168106896,-0.5877560804879163
2026-03-03 20:15:06+00:00,checkoutservice,currencyservice,-0.5149090350497166,-0.5519850842113238,-0.5430135026476792,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4563165080770351,-0.46253786417912046,-0.2750826678539229,-0.44191496061915786,-0.32782264227509933,-0.3278236433772536,-0.5527953226279256
2026-03-03 20:15:06+00:00,checkoutservice,emailservice,-0.5176993825582449,-0.614279648623988,-0.6053683340480194,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.45424199432387025,-0.37194289435367633,-0.2689036969101866,-0.44510906755982166,-0.329590010199654,-0.3295905255892778,-0.6132235777279618
2026-03-03 20:15:06+00:00,checkoutservice,paymentservice,-0.5176877074640669,-0.614279648623988,-0.6053683340480194,-0.2645502137504491,0.19732702524767934,-0.19732702524767623,-0.440630498008684,-0.23796136874889345,-0.2621617042117925,-0.44366021045115284,-0.32913541744616126,-0.3291364185714806,-0.6129953743476746
2026-03-03 20:15:06+00:00,checkoutservice,productcatalogservice,-0.5160298440907991,-0.5759445320623485,-0.5669961301093485,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.48616324821673695,-0.48205183578368627,-0.3943256892529505,-0.4473288397451558,-0.3247269765000951,-0.3247274284460302,-0.5781715385158562
2026-03-03 20:15:06+00:00,checkoutservice,shippingservice,-0.5165552233288065,-0.5903202007729633,-0.58138570658635,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4880022643042207,-0.48230959903869325,-0.39444648948263106,-0.44829149248229316,-0.32878283087150106,-0.328782079089358,-0.5884863313048352
2026-03-03 20:15:06+00:00,frontend,adservice,-0.5020781065481582,-0.2740554891394372,-0.2648150240923156,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4678533699801181,-0.4747433204633168,-0.3006105619689533,-0.4445307326565098,-0.3071553034333806,-0.30715427671880424,-0.27580205963538884
2026-03-03 20:15:06+00:00,frontend,cartservice,-0.49245782894553375,-0.06800423762062477,-0.05856442792195986,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,0.8206188498074269,-0.24140198769829113,-0.2536557280872119,2.275948448817778,-0.3144465276942788,-0.31444611356783203,-0.0677262174895698
2026-03-03 20:15:06+00:00,frontend,checkoutservice,-0.5176993825582449,-0.614279648623988,-0.6053683340480194,-0.2645502137504491,0.19598076095454706,-0.1959807609545457,1.1355762501298197,2.18740271196229,1.0245078879346143,-0.1624752299890666,-0.3268890639862191,-0.326889093584465,-0.6134061404321914
2026-03-03 20:15:06+00:00,frontend,currencyservice,-0.43340520259350185,1.2066383880538893,1.2173113530388455,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4432017838827441,-0.46406006803758804,-0.2707005533971547,-0.4063803677899136,-0.24549478585475076,-0.2454939903643332,1.2079763189916295
2026-03-03 20:15:06+00:00,frontend,productcatalogservice,-0.38110078067632064,2.3327324370520506,2.3444948437373014,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.47769299782070046,-0.4805610408682464,-0.3936270312219708,-0.4428975573016778,-0.02781138270053227,-0.0278113014248305,2.334479485441093
2026-03-03 20:15:06+00:00,frontend,recommendationservice,-0.4976882711372519,-0.18300958730554334,-0.1736810397379724,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.2555648740071837,-0.10841483871094115,-0.24557227897882652,-0.2986642634748097,-0.3074258415598495,-0.30742493100615326,-0.18232995506977412
2026-03-03 20:15:06+00:00,frontend,shippingservice,-0.5125273158374165,-0.49927429893906944,-0.4902517222320068,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4857891144258856,-0.48160044309629446,-0.394114144980218,-0.4470753434154689,-0.3265209547321713,-0.3265200761943632,-0.5010387959788012
2026-03-03 20:15:06+00:00,loadgenerator,frontend,-0.48902535125721874,0.0038741059324493474,-0.10173315735296455,2.9708274003597737,-3.77960996267454,3.779609962674541,2.4241670445548937,2.0772460160395556,1.2242415020786614,2.6637267909771567,2.9247020254660083,2.9247024756307733,0.006257318399522643
2026-03-03 20:15:06+00:00,recommendationservice,productcatalogservice,-0.49767659604307396,-0.18300958730554334,-0.1736810397379724,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4854250951567882,-0.4816082331099621,-0.3941177957544157,-0.44688717038147613,-0.0227864696302174,-0.022786177072926083,-0.18155406357679787
2026-03-03 20:15:08+00:00,checkoutservice,cartservice,-0.5160298440907991,-0.5879242559878608,-0.5789874438401831,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.3767431311005219,-0.2854417349931089,-0.2638229800304961,-0.43845938097116954,-0.3287251752052044,-0.32872533155160244,-0.5885776126569501
2026-03-03 20:15:08+00:00,checkoutservice,currencyservice,-0.5140684282689049,-0.5519850842113238,-0.5430135026476792,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4563165080770351,-0.46253786417912046,-0.2750826678539229,-0.44191496061915786,-0.32782264227509933,-0.3278236433772536,-0.5527953226279256
2026-03-03 20:15:08+00:00,checkoutservice,emailservice,-0.517465880674686,-0.614279648623988,-0.6053683340480194,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.45302617073965884,-0.3575869856765052,-0.2681561560598244,-0.44510047776316075,-0.32960553287904154,-0.3296047177535397,-0.6138625471927657
2026-03-03 20:15:08+00:00,checkoutservice,paymentservice,-0.5174425304863302,-0.614279648623988,-0.6053683340480194,-0.2645502137504491,0.19595811351784093,-0.1959581135178387,-0.4403211155883954,-0.23270326038177713,-0.26216445399868576,-0.4443968546874695,-0.3291686803305632,-0.32916925379080536,-0.6134061404321914
2026-03-03 20:15:08+00:00,checkoutservice,productcatalogservice,-0.5154344142877241,-0.5759445320623485,-0.5669961301093485,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.48616324821673695,-0.48205183578368627,-0.3943256892529505,-0.4473288397451558,-0.3247269765000951,-0.3247274284460302,-0.5781715385158562
2026-03-03 20:15:08+00:00,checkoutservice,shippingservice,-0.516076544467511,-0.5903202007729633,-0.58138570658635,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4880022643042207,-0.48230959903869325,-0.39444648948263106,-0.44829149248229316,-0.32878283087150106,-0.328782079089358,-0.5884863313048352
2026-03-03 20:15:08+00:00,frontend,adservice,-0.49854055301224165,-0.2740554891394372,-0.2648150240923156,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4678533699801181,-0.4747433204633168,-0.3006105619689533,-0.4445307326565098,-0.3071553034333806,-0.30715427671880424,-0.27580205963538884
2026-03-03 20:15:08+00:00,frontend,cartservice,-0.48687713392847737,-0.06800423762062477,-0.05856442792195986,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,0.6984587780880964,-0.24226237367574927,-0.25457879444866593,2.166608801182793,-0.314514162225896,-0.3145136583436515,-0.0672241700529381
2026-03-03 20:15:08+00:00,frontend,checkoutservice,-0.517465880674686,-0.614279648623988,-0.6053683340480194,-0.2645502137504491,0.19598076095454706,-0.1959807609545457,1.1355762501298197,2.18740271196229,1.0245078879346143,-0.1624752299890666,-0.3268890639862191,-0.326889093584465,-0.6134061404321914
2026-03-03 20:15:08+00:00,frontend,currencyservice,-0.41540220737111494,1.2066383880538893,1.2173113530388455,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4432017838827441,-0.46406006803758804,-0.2707005533971547,-0.4063803677899136,-0.24549478585475076,-0.2454939903643332,1.2079763189916295
2026-03-03 20:15:08+00:00,frontend,productcatalogservice,-0.3521348720208459,2.3327324370520506,2.3444948437373014,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.47769299782070046,-0.4805610408682464,-0.3936270312219708,-0.4428975573016778,-0.02781138270053227,-0.0278113014248305,2.334479485441093
2026-03-03 20:15:08+00:00,frontend,recommendationservice,-0.49325173534963385,-0.18300958730554334,-0.1736810397379724,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.2555648740071837,-0.10841483871094115,-0.24557227897882652,-0.2986642634748097,-0.3074258415598495,-0.30742493100615326,-0.18232995506977412
2026-03-03 20:15:08+00:00,frontend,shippingservice,-0.5111846800069532,-0.49927429893906944,-0.4902517222320068,-0.2645502137504491,0.2787012225214284,-0.27870122252142776,-0.4857891144258856,-0.48160044309629446,-0.394114144980218,-0.4470753434154689,-0.3265209547321713,-0.3265200761943632,-0.5010387959788012
2026-03-03 20:15:08+00:00,loadgenerator,frontend,-0.48275582568366376,0.0038741059324493474,-0.10173315735296455,2.9708274003597737,-3.7841143404462416,3.7841143404462443,2.267290957698009,2.06372346387041,1.1998584281875841,2.5855776486949273,2.9179042006570715,2.9179041755178123,0.004659894737512717
