0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5119251,-0.56633,-0.44207054,0.8931176,-0.5780504,-0.5428421,-0.039595857,0.0,-0.039595857,-0.041694004
-0.100882165,0.4770792,1.8865991,2.8854797,-0.43898422,-0.10667338,-0.039595857,0.0,-0.039595857,-0.041694004
-0.5800081,-0.58196723,-0.19381258,-0.05513459,-0.60442364,-0.46265307,-0.039595857,0.0,-0.039595857,-0.041694004
0.840477,0.34697035,-0.8193407,0.66546476,-0.21230753,0.32868844,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7520785,-0.75895023,-0.35345075,-0.6781523,-0.64790064,-0.6949989,-0.039595857,0.0,-0.039595857,-0.041694004
2.8909647,3.0358505,1.3182338,0.32504132,1.9686891,3.0780756,-0.039595857,0.0,-0.039595857,-0.041694004
-0.42047524,-0.5018184,0.59821385,-0.65790653,2.3492103,-0.24034742,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7496972,-0.7609652,-0.27476934,0.29386178,-0.6510677,-0.6867079,-0.039595857,0.0,-0.039595857,-0.041694004
0.8610442,0.84093755,0.66779995,-0.10288584,0.1067251,0.5524269,-0.039595857,0.0,-0.039595857,-0.041694004
-0.048056643,-0.17181256,-0.35202965,1.0277592,0.041206203,-0.026908359,-0.039595857,0.0,-0.039595857,-0.041694004
-0.665443,-0.55967844,-1.1498456,-0.67809206,-0.5561423,-0.42010725,-0.039595857,0.0,-0.039595857,-0.041694004
-0.64044327,-0.6176803,-1.0475289,-0.48642144,-0.6079333,-0.6154616,-0.039595857,0.0,-0.039595857,-0.041694004
