0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.52863365,-0.6121935,0.14208628,-0.6775226,-0.58619857,-0.5550363,-0.039595857,0.0,-0.039595857,-0.041694004
-0.1427503,0.33839232,3.9655738,6.13222,-0.46552575,-0.15105592,-0.039595857,0.0,-0.039595857,-0.041694004
-0.607886,-0.63632023,-0.5537871,-0.6733669,-0.60876966,-0.47728345,-0.039595857,0.0,-0.039595857,-0.041694004
0.7335064,0.35963216,0.052702956,1.2821592,-0.34427142,0.07321976,-0.039595857,0.0,-0.039595857,-0.041694004
-0.75359833,-0.7508989,-0.35469854,0.04157328,-0.64930916,-0.69712037,-0.039595857,0.0,-0.039595857,-0.041694004
2.6382508,2.8779888,0.8278315,1.4169494,1.643782,2.8421147,-0.039595857,0.0,-0.039595857,-0.041694004
-0.4661423,-0.5146864,1.6002302,-0.6628078,1.7678087,-0.32564315,-0.039595857,0.0,-0.039595857,-0.041694004
-0.7521425,-0.7600679,-0.4924769,-0.17551412,-0.6521383,-0.69002247,-0.039595857,0.0,-0.039595857,-0.041694004
0.76116806,0.69141,-0.077566534,-0.48453152,-0.042857897,0.4137927,-0.039595857,0.0,-0.039595857,-0.041694004
-0.036374103,-0.13662212,0.11845571,0.91869426,-0.03959154,-0.10800769,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6804235,-0.5514775,-0.90924937,-0.67800635,-0.56683743,-0.43196934,-0.039595857,0.0,-0.039595857,-0.041694004
-0.6552595,-0.62553024,-1.0577396,-0.5057404,-0.6134994,-0.6262918,-0.039595857,0.0,-0.039595857,-0.041694004
