0,1,2,3,4,5,6,7,8,9,10,11,12
-0.48148325,-0.5855283,-0.57658917,-0.2645502,0.27870122,-0.27870122,-0.41670147,-0.31991604,-0.26665595,-0.4451429,-0.32858768,-0.32858798,-0.58492637
-0.4555412,-0.54719317,-0.53821695,-0.2645502,0.27870122,-0.27870122,-0.45382178,-0.4577695,-0.27340907,-0.4452645,-0.32772285,-0.3277229,-0.5468164
-0.50018674,-0.6094878,-0.6005718,-0.2645502,0.27870122,-0.27870122,-0.4531373,-0.3564474,-0.26861,-0.44517204,-0.32959667,-0.32959768,-0.6114436
-0.5001517,-0.6094878,-0.6005718,-0.2645502,0.24023974,-0.24023974,-0.44319963,-0.24654803,-0.26346222,-0.4451872,-0.32908,-0.32908013,-0.6115349
-0.47424468,-0.57594454,-0.56699616,-0.2645502,0.27870122,-0.27870122,-0.48735,-0.48218536,-0.39438826,-0.44789022,-0.32456952,-0.32457042,-0.574931
-0.48161167,-0.5807364,-0.57179266,-0.2645502,0.27870122,-0.27870122,-0.48763415,-0.48255286,-0.3945605,-0.44885495,-0.3286387,-0.3286395,-0.5829638
-0.22414081,-0.20217715,-0.19286714,-0.2645502,0.27870122,-0.27870122,-0.46862257,-0.4738079,-0.2969415,-0.44515377,-0.3028267,-0.30282676,-0.20222929
-0.057980873,0.037417334,0.046959132,-0.2645502,0.27870122,-0.27870122,0.33155882,-0.28038123,-0.2588085,1.701472,-0.31148612,-0.31148645,0.036927853
-0.50017506,-0.6094878,-0.6005718,-0.2645502,0.24050094,-0.24050094,1.0196652,2.3106859,1.0489676,-0.22484688,-0.32662517,-0.32662424,-0.6113523
0.9837294,1.5947814,1.60583,-0.2645502,0.27870122,-0.27870122,-0.44391727,-0.45928562,-0.2698986,-0.42689514,-0.22946429,-0.22946534,1.5966523
1.8621402,2.826297,2.838537,-0.2645502,0.27870122,-0.27870122,-0.48065403,-0.48094308,-0.39380607,-0.44522336,0.023675127,0.023675842,2.8243866
-0.15285268,-0.10633936,-0.09693663,-0.2645502,0.27870122,-0.27870122,-0.28015292,-0.11282066,-0.24763706,-0.3175106,-0.30406186,-0.30406144,-0.10725104
-0.4090276,-0.47531486,-0.4662691,-0.2645502,0.27870122,-0.27870122,-0.4865258,-0.4819755,-0.3942899,-0.44729844,-0.32593995,-0.32593924,-0.47625592
-0.0028394044,0.11887945,-0.010599173,3.510057,-3.7529275,3.7529275,1.9183898,2.2486608,1.1912897,2.292056,3.4798684,3.4798696,0.11775749
-0.15289938,-0.10633936,-0.09693663,-0.2645502,0.27870122,-0.27870122,-0.48477247,-0.48134613,-0.39399496,-0.44686067,0.025260659,0.025261268,-0.1059731
